Date,EUROSTX-LARGE
2015-07-20 00:00:00+00:00,0.00965447
2015-07-21 00:00:00+00:00,-0.02123894
2015-07-22 00:00:00+00:00,-0.00766675
2015-07-23 00:00:00+00:00,-0.00359159
2015-07-24 00:00:00+00:00,-0.01696222
2015-07-27 00:00:00+00:00,-0.04613790
2015-07-28 00:00:00+00:00,0.01644999
2015-07-29 00:00:00+00:00,0.01157895
2015-07-30 00:00:00+00:00,0.00418629
2015-07-31 00:00:00+00:00,0.01096606
2015-08-03 00:00:00+00:00,0.02025448
2015-08-04 00:00:00+00:00,-0.00565553
2015-08-05 00:00:00+00:00,0.03196700
2015-08-06 00:00:00+00:00,-0.00710480
2015-08-07 00:00:00+00:00,-0.01527884
2015-08-10 00:00:00+00:00,0.01693610
2015-08-11 00:00:00+00:00,-0.03765903
2015-08-12 00:00:00+00:00,-0.06224066
2015-08-13 00:00:00+00:00,0.01391863
2015-08-14 00:00:00+00:00,-0.00584795
2015-08-17 00:00:00+00:00,0.00213276
2015-08-18 00:00:00+00:00,-0.00159787
2015-08-19 00:00:00+00:00,-0.03678038
2015-08-20 00:00:00+00:00,-0.04452892
2015-08-21 00:00:00+00:00,-0.05887254
2015-08-24 00:00:00+00:00,-0.10773416
2015-08-25 00:00:00+00:00,0.10184905
2015-08-26 00:00:00+00:00,-0.02768965
2015-08-27 00:00:00+00:00,0.06376133
2015-08-28 00:00:00+00:00,-0.00425170
2015-08-31 00:00:00+00:00,-0.00738427
2015-09-01 00:00:00+00:00,-0.04903079
2015-09-02 00:00:00+00:00,0.01227352
2015-09-03 00:00:00+00:00,0.04240488
2015-09-04 00:00:00+00:00,-0.05062571
2015-09-07 00:00:00+00:00,0.00927461
2015-09-08 00:00:00+00:00,0.02149288
2015-09-09 00:00:00+00:00,0.02241379
2015-09-10 00:00:00+00:00,-0.02699631
2015-09-11 00:00:00+00:00,-0.01843849
2015-09-14 00:00:00+00:00,-0.00494330
2015-09-15 00:00:00+00:00,0.01694915
2015-09-16 00:00:00+00:00,0.02434077
2015-09-17 00:00:00+00:00,0.00486688
2015-09-18 00:00:00+00:00,-0.06169666
2015-09-21 00:00:00+00:00,0.02269378
2015-09-22 00:00:00+00:00,-0.07057451
2015-09-23 00:00:00+00:00,0.00544135
2015-09-24 00:00:00+00:00,-0.04522159
2015-09-25 00:00:00+00:00,0.06724244
2015-09-28 00:00:00+00:00,-0.04595643
2015-09-29 00:00:00+00:00,-0.00549786
2015-09-30 00:00:00+00:00,0.04226646
2015-10-01 00:00:00+00:00,-0.01739652
2015-10-02 00:00:00+00:00,0.00907716
2015-10-05 00:00:00+00:00,0.06445783
2015-10-06 00:00:00+00:00,0.02509484
2015-10-07 00:00:00+00:00,-0.00345821
2015-10-08 00:00:00+00:00,0.00923788
2015-10-09 00:00:00+00:00,0.01091954
2015-10-12 00:00:00+00:00,0.00000000
2015-10-13 00:00:00+00:00,-0.01943412
2015-10-14 00:00:00+00:00,-0.01269841
2015-10-15 00:00:00+00:00,0.02497822
2015-10-16 00:00:00+00:00,0.01262192
2015-10-19 00:00:00+00:00,0.00627138
2015-10-20 00:00:00+00:00,-0.00738846
2015-10-21 00:00:00+00:00,0.00627496
2015-10-22 00:00:00+00:00,0.04890532
2015-10-23 00:00:00+00:00,0.03941160
2015-10-26 00:00:00+00:00,-0.00217746
2015-10-27 00:00:00+00:00,-0.01798365
2015-10-28 00:00:00+00:00,0.02034644
2015-10-29 00:00:00+00:00,-0.00816549
2015-10-30 00:00:00+00:00,0.00218639
2015-11-02 00:00:00+00:00,0.01747202
2015-11-03 00:00:00+00:00,0.00108254
2015-11-04 00:00:00+00:00,-0.00162294
2015-11-05 00:00:00+00:00,0.00703844
2015-11-06 00:00:00+00:00,0.01025088
2015-11-09 00:00:00+00:00,-0.02952228
2015-11-10 00:00:00+00:00,0.00490330
2015-11-11 00:00:00+00:00,0.01630435
2015-11-12 00:00:00+00:00,-0.03396226
2015-11-13 00:00:00+00:00,-0.01754867
2015-11-16 00:00:00+00:00,0.00055325
2015-11-17 00:00:00+00:00,0.05254425
2015-11-18 00:00:00+00:00,-0.00646726
2015-11-19 00:00:00+00:00,0.01243579
2015-11-20 00:00:00+00:00,0.00214938
2015-11-23 00:00:00+00:00,-0.00348900
2015-11-24 00:00:00+00:00,-0.02795699
2015-11-25 00:00:00+00:00,0.03217012
2015-11-26 00:00:00+00:00,0.02253823
2015-11-27 00:00:00+00:00,-0.00318387
2015-11-30 00:00:00+00:00,0.00797236
2015-12-01 00:00:00+00:00,-0.01164637
2015-12-02 00:00:00+00:00,-0.00692226
2015-12-03 00:00:00+00:00,-0.06091371
2015-12-04 00:00:00+00:00,-0.01102232
2015-12-07 00:00:00+00:00,0.01323708
2015-12-08 00:00:00+00:00,-0.03027801
2015-12-09 00:00:00+00:00,-0.01229737
2015-12-10 00:00:00+00:00,-0.00393701
2015-12-11 00:00:00+00:00,-0.04170189
2015-12-14 00:00:00+00:00,-0.02187050
2015-12-15 00:00:00+00:00,0.06060606
2015-12-16 00:00:00+00:00,0.00257069
2015-12-17 00:00:00+00:00,0.04222539
2015-12-18 00:00:00+00:00,-0.02737430
2015-12-21 00:00:00+00:00,-0.01474341
2015-12-22 00:00:00+00:00,-0.01458810
2015-12-23 00:00:00+00:00,0.05205637
2015-12-28 00:00:00+00:00,-0.01797248
2015-12-29 00:00:00+00:00,0.03060357
2015-12-30 00:00:00+00:00,-0.00948925
2016-01-04 00:00:00+00:00,-0.07571509
2016-01-05 00:00:00+00:00,0.00641212
2016-01-06 00:00:00+00:00,-0.02091807
2016-01-07 00:00:00+00:00,-0.03699354
2016-01-08 00:00:00+00:00,-0.02572540
2016-01-11 00:00:00+00:00,0.00060606
2016-01-12 00:00:00+00:00,0.02120570
2016-01-13 00:00:00+00:00,0.00179856
2016-01-14 00:00:00+00:00,-0.02755316
2016-01-15 00:00:00+00:00,-0.05891285
2016-01-18 00:00:00+00:00,-0.00438048
2016-01-19 00:00:00+00:00,0.02947632
2016-01-20 00:00:00+00:00,-0.06860321
2016-01-21 00:00:00+00:00,0.04608000
2016-01-22 00:00:00+00:00,0.06130748
2016-01-25 00:00:00+00:00,-0.01760243
2016-01-26 00:00:00+00:00,0.02204532
2016-01-27 00:00:00+00:00,0.00181708
2016-01-28 00:00:00+00:00,-0.03751891
2016-01-29 00:00:00+00:00,0.03946963
2016-02-01 00:00:00+00:00,-0.00544300
2016-02-02 00:00:00+00:00,-0.04305640
2016-02-03 00:00:00+00:00,-0.03098853
2016-02-04 00:00:00+00:00,0.00188857
2016-02-05 00:00:00+00:00,-0.02201258
2016-02-08 00:00:00+00:00,-0.06677266
2016-02-09 00:00:00+00:00,-0.02697368
2016-02-10 00:00:00+00:00,0.03201067
2016-02-11 00:00:00+00:00,-0.07023302
2016-02-12 00:00:00+00:00,0.04013605
2016-02-15 00:00:00+00:00,0.06468823
2016-02-16 00:00:00+00:00,-0.01421189
2016-02-17 00:00:00+00:00,0.05790501
2016-02-18 00:00:00+00:00,-0.00126462
2016-02-19 00:00:00+00:00,-0.01645049
2016-02-22 00:00:00+00:00,0.04465710
2016-02-23 00:00:00+00:00,-0.02558502
2016-02-24 00:00:00+00:00,-0.05120101
2016-02-25 00:00:00+00:00,0.04216672
2016-02-26 00:00:00+00:00,0.03430750
2016-02-29 00:00:00+00:00,0.00437227
2016-03-01 00:00:00+00:00,0.04518542
2016-03-02 00:00:00+00:00,0.01343101
2016-03-03 00:00:00+00:00,-0.00727714
2016-03-04 00:00:00+00:00,0.00791236
2016-03-07 00:00:00+00:00,-0.01033180
2016-03-08 00:00:00+00:00,-0.01275046
2016-03-09 00:00:00+00:00,0.01222120
2016-03-10 00:00:00+00:00,-0.02307926
2016-03-11 00:00:00+00:00,0.05990783
2016-03-14 00:00:00+00:00,-0.01612422
2016-03-15 00:00:00+00:00,-0.01335357
2016-03-16 00:00:00+00:00,-0.00427611
2016-03-17 00:00:00+00:00,-0.01531863
2016-03-18 00:00:00+00:00,0.02593393
2016-03-21 00:00:00+00:00,-0.00795594
2016-03-22 00:00:00+00:00,0.00122888
2016-03-23 00:00:00+00:00,0.00245625
2016-03-24 00:00:00+00:00,-0.03250537
2016-03-29 00:00:00+00:00,0.00685786
2016-03-30 00:00:00+00:00,0.03044424
2016-03-31 00:00:00+00:00,-0.02570379
2016-04-01 00:00:00+00:00,-0.03471792
2016-04-04 00:00:00+00:00,0.00567823
2016-04-05 00:00:00+00:00,-0.04089336
2016-04-06 00:00:00+00:00,0.00963391
2016-04-07 00:00:00+00:00,-0.02556727
2016-04-08 00:00:00+00:00,0.02848818
2016-04-11 00:00:00+00:00,0.01276732
2016-04-12 00:00:00+00:00,0.00824611
2016-04-13 00:00:00+00:00,0.05432723
2016-04-14 00:00:00+00:00,0.01660517
2016-04-15 00:00:00+00:00,-0.00487954
2016-04-18 00:00:00+00:00,0.01039437
2016-04-19 00:00:00+00:00,0.02980535
2016-04-20 00:00:00+00:00,0.01798022
2016-04-21 00:00:00+00:00,0.00000000
2016-04-22 00:00:00+00:00,-0.01188001
2016-04-25 00:00:00+00:00,-0.01254855
2016-04-26 00:00:00+00:00,0.00541191
2016-04-27 00:00:00+00:00,0.00659670
2016-04-28 00:00:00+00:00,-0.00059773
2016-04-29 00:00:00+00:00,-0.04843049
2016-05-02 00:00:00+00:00,0.00306373
2016-05-03 00:00:00+00:00,-0.03303763
2016-05-04 00:00:00+00:00,-0.02612753
2016-05-05 00:00:00+00:00,0.00504255
2016-05-06 00:00:00+00:00,0.00502986
2016-05-09 00:00:00+00:00,0.01066165
2016-05-10 00:00:00+00:00,0.01621959
2016-05-11 00:00:00+00:00,-0.01175743
2016-05-12 00:00:00+00:00,-0.01307190
2016-05-13 00:00:00+00:00,0.01315789
2016-05-16 00:00:00+00:00,-0.00248988
2016-05-17 00:00:00+00:00,-0.01121845
2016-05-18 00:00:00+00:00,0.01504231
2016-05-19 00:00:00+00:00,-0.01804044
2016-05-20 00:00:00+00:00,0.02510986
2016-05-23 00:00:00+00:00,-0.00495970
2016-05-24 00:00:00+00:00,0.04661280
2016-05-25 00:00:00+00:00,0.02793805
2016-05-26 00:00:00+00:00,0.01018269
2016-05-27 00:00:00+00:00,0.00119190
2016-05-30 00:00:00+00:00,0.00893389
2016-05-31 00:00:00+00:00,-0.01363771
2016-06-01 00:00:00+00:00,-0.01492537
2016-06-02 00:00:00+00:00,0.00360902
2016-06-03 00:00:00+00:00,-0.02461723
2016-06-06 00:00:00+00:00,-0.00279856
2016-06-07 00:00:00+00:00,0.02422774
2016-06-08 00:00:00+00:00,-0.01346499
2016-06-09 00:00:00+00:00,-0.01689291
2016-06-10 00:00:00+00:00,-0.04989352
2016-06-13 00:00:00+00:00,-0.02090484
2016-06-14 00:00:00+00:00,-0.04461440
2016-06-15 00:00:00+00:00,0.02346806
2016-06-16 00:00:00+00:00,-0.00837629
2016-06-17 00:00:00+00:00,0.01423488
2016-06-20 00:00:00+00:00,0.06906521
2016-06-21 00:00:00+00:00,0.01859312
2016-06-22 00:00:00+00:00,0.01535155
2016-06-23 00:00:00+00:00,0.02193784
2016-06-24 00:00:00+00:00,-0.12244842
2016-06-27 00:00:00+00:00,-0.06533812
2016-06-28 00:00:00+00:00,0.04322864
2016-06-29 00:00:00+00:00,0.05024793
2016-06-30 00:00:00+00:00,0.02450032
2016-07-01 00:00:00+00:00,0.01496815
2016-07-04 00:00:00+00:00,-0.01201011
2016-07-05 00:00:00+00:00,-0.03624801
2016-07-06 00:00:00+00:00,-0.03562176
2016-07-07 00:00:00+00:00,0.01582591
2016-07-08 00:00:00+00:00,0.04056264
2016-07-11 00:00:00+00:00,0.03109971
2016-07-12 00:00:00+00:00,0.03252289
2016-07-13 00:00:00+00:00,0.00000000
2016-07-14 00:00:00+00:00,0.02112457
2016-07-15 00:00:00+00:00,-0.00860744
2016-07-18 00:00:00+00:00,0.00185242
2016-07-19 00:00:00+00:00,-0.01233806
2016-07-20 00:00:00+00:00,0.02358783
2016-07-21 00:00:00+00:00,0.00153374
2016-07-22 00:00:00+00:00,-0.00061312
2016-07-25 00:00:00+00:00,0.00122662
2016-07-26 00:00:00+00:00,0.00858106
2016-07-27 00:00:00+00:00,0.01220629
2016-07-28 00:00:00+00:00,-0.01304216
2016-07-29 00:00:00+00:00,0.00732601
2016-08-01 00:00:00+00:00,-0.00608273
2016-08-02 00:00:00+00:00,-0.03843807
2016-08-03 00:00:00+00:00,-0.00124417
2016-08-04 00:00:00+00:00,0.01307190
2016-08-05 00:00:00+00:00,0.02968460
2016-08-08 00:00:00+00:00,0.00914077
2016-08-09 00:00:00+00:00,0.02942069
2016-08-10 00:00:00+00:00,-0.00478326
2016-08-11 00:00:00+00:00,0.01738088
2016-08-12 00:00:00+00:00,0.00178253
2016-08-15 00:00:00+00:00,0.00296824
2016-08-16 00:00:00+00:00,-0.01422644
2016-08-17 00:00:00+00:00,-0.02447761
2016-08-18 00:00:00+00:00,0.00785736
2016-08-19 00:00:00+00:00,-0.01384708
2016-08-22 00:00:00+00:00,-0.00727493
2016-08-23 00:00:00+00:00,0.02251293
2016-08-24 00:00:00+00:00,0.00722022
2016-08-25 00:00:00+00:00,-0.01258993
2016-08-26 00:00:00+00:00,0.01447964
2016-08-29 00:00:00+00:00,-0.00718778
2016-08-30 00:00:00+00:00,0.01803427
2016-08-31 00:00:00+00:00,-0.00476616
2016-09-01 00:00:00+00:00,-0.00776351
2016-09-02 00:00:00+00:00,0.04196643
2016-09-05 00:00:00+00:00,-0.00117440
2016-09-06 00:00:00+00:00,-0.00711353
2016-09-07 00:00:00+00:00,0.01325869
2016-09-08 00:00:00+00:00,-0.00585652
2016-09-09 00:00:00+00:00,-0.02202643
2016-09-12 00:00:00+00:00,-0.02612827
2016-09-13 00:00:00+00:00,-0.01474128
2016-09-14 00:00:00+00:00,-0.00244275
2016-09-15 00:00:00+00:00,0.00611434
2016-09-16 00:00:00+00:00,-0.02499238
2016-09-19 00:00:00+00:00,0.02222222
2016-09-20 00:00:00+00:00,0.00121914
2016-09-21 00:00:00+00:00,0.01035638
2016-09-22 00:00:00+00:00,0.04000000
2016-09-23 00:00:00+00:00,-0.00950683
2016-09-26 00:00:00+00:00,-0.03641791
2016-09-27 00:00:00+00:00,-0.00486470
2016-09-28 00:00:00+00:00,0.01645840
2016-09-29 00:00:00+00:00,-0.00181378
2016-09-30 00:00:00+00:00,0.00907716
2016-10-03 00:00:00+00:00,-0.00602410
2016-10-04 00:00:00+00:00,0.02477341
2016-10-05 00:00:00+00:00,-0.00656520
2016-10-06 00:00:00+00:00,0.00059880
2016-10-07 00:00:00+00:00,-0.02155043
2016-10-10 00:00:00+00:00,0.02178517
2016-10-11 00:00:00+00:00,-0.01197246
2016-10-12 00:00:00+00:00,-0.00722674
2016-10-13 00:00:00+00:00,-0.01994560
2016-10-14 00:00:00+00:00,0.03235653
2016-10-17 00:00:00+00:00,-0.01141484
2016-10-18 00:00:00+00:00,0.02839879
2016-10-19 00:00:00+00:00,0.00714924
2016-10-20 00:00:00+00:00,0.00771742
2016-10-21 00:00:00+00:00,0.00118273
2016-10-24 00:00:00+00:00,0.01182033
2016-10-25 00:00:00+00:00,-0.00940071
2016-10-26 00:00:00+00:00,-0.00177096
2016-10-27 00:00:00+00:00,0.00059084
2016-10-28 00:00:00+00:00,-0.00236267
2016-10-31 00:00:00+00:00,-0.00827912
2016-11-01 00:00:00+00:00,-0.02850356
2016-11-02 00:00:00+00:00,-0.02168675
2016-11-03 00:00:00+00:00,-0.00669915
2016-11-04 00:00:00+00:00,-0.01283226
2016-11-07 00:00:00+00:00,0.03136531
2016-11-08 00:00:00+00:00,0.01029367
2016-11-09 00:00:00+00:00,0.01867470
2016-11-10 00:00:00+00:00,-0.00895255
2016-11-11 00:00:00+00:00,-0.01558753
2016-11-14 00:00:00+00:00,0.00906344
2016-11-15 00:00:00+00:00,0.00781955
2016-11-16 00:00:00+00:00,-0.01198322
2016-11-17 00:00:00+00:00,0.00723327
2016-11-18 00:00:00+00:00,-0.00720721
2016-11-21 00:00:00+00:00,0.00421941
2016-11-22 00:00:00+00:00,0.00902256
2016-11-23 00:00:00+00:00,-0.00479042
2016-11-24 00:00:00+00:00,0.00120048
2016-11-25 00:00:00+00:00,0.00479904
2016-11-28 00:00:00+00:00,-0.01974865
2016-11-29 00:00:00+00:00,0.01390148
2016-11-30 00:00:00+00:00,0.01080432
2016-12-01 00:00:00+00:00,-0.01641791
2016-12-02 00:00:00+00:00,-0.00481638
2016-12-05 00:00:00+00:00,0.02051901
2016-12-06 00:00:00+00:00,0.02920821
2016-12-07 00:00:00+00:00,0.02355019
2016-12-08 00:00:00+00:00,0.03142275
2016-12-09 00:00:00+00:00,0.00544257
2016-12-12 00:00:00+00:00,-0.00114220
2016-12-13 00:00:00+00:00,0.00771429
2016-12-14 00:00:00+00:00,-0.01304225
2016-12-15 00:00:00+00:00,0.02168950
2016-12-16 00:00:00+00:00,0.00056465
2016-12-19 00:00:00+00:00,-0.00028225
2016-12-20 00:00:00+00:00,0.01295775
2016-12-21 00:00:00+00:00,-0.00279877
2016-12-22 00:00:00+00:00,-0.00336323
2016-12-23 00:00:00+00:00,0.00449186
2016-12-27 00:00:00+00:00,0.00448179
2016-12-28 00:00:00+00:00,-0.00223589
2016-12-29 00:00:00+00:00,-0.00447678
2016-12-30 00:00:00+00:00,0.00392597
2017-01-02 00:00:00+00:00,0.01679261
2017-01-03 00:00:00+00:00,0.00555093
2017-01-04 00:00:00+00:00,-0.00276778
2017-01-05 00:00:00+00:00,0.00055432
2017-01-06 00:00:00+00:00,0.00443336
2017-01-09 00:00:00+00:00,-0.00718828
2017-01-10 00:00:00+00:00,-0.00055494
2017-01-11 00:00:00+00:00,0.00055509
2017-01-12 00:00:00+00:00,-0.01054384
2017-01-13 00:00:00+00:00,0.01896792
2017-01-16 00:00:00+00:00,-0.01381597
2017-01-17 00:00:00+00:00,-0.00389538
2017-01-18 00:00:00+00:00,0.00167271
2017-01-19 00:00:00+00:00,-0.00222841
2017-01-20 00:00:00+00:00,0.00446180
2017-01-23 00:00:00+00:00,-0.01391208
2017-01-24 00:00:00+00:00,0.00672457
2017-01-25 00:00:00+00:00,0.02960067
2017-01-26 00:00:00+00:00,-0.00880572
2017-01-27 00:00:00+00:00,-0.00718629
2017-01-30 00:00:00+00:00,-0.02607490
2017-01-31 00:00:00+00:00,-0.01124227
2017-02-01 00:00:00+00:00,0.00960995
2017-02-02 00:00:00+00:00,0.00506329
2017-02-03 00:00:00+00:00,0.01290685
2017-02-06 00:00:00+00:00,-0.02341790
2017-02-07 00:00:00+00:00,-0.00338505
2017-02-08 00:00:00+00:00,0.00226053
2017-02-09 00:00:00+00:00,0.02257973
2017-02-10 00:00:00+00:00,-0.00223277
2017-02-13 00:00:00+00:00,0.02291143
2017-02-14 00:00:00+00:00,0.00000000
2017-02-15 00:00:00+00:00,0.00939227
2017-02-16 00:00:00+00:00,-0.00934836
2017-02-17 00:00:00+00:00,-0.00331492
2017-02-20 00:00:00+00:00,0.00719424
2017-02-21 00:00:00+00:00,0.01213124
2017-02-22 00:00:00+00:00,0.00164429
2017-02-23 00:00:00+00:00,-0.00492881
2017-02-24 00:00:00+00:00,-0.01317595
2017-02-27 00:00:00+00:00,0.00165792
2017-02-28 00:00:00+00:00,0.00717835
2017-03-01 00:00:00+00:00,0.03521320
2017-03-02 00:00:00+00:00,-0.00108137
2017-03-03 00:00:00+00:00,0.01514742
2017-03-06 00:00:00+00:00,-0.00707298
2017-03-07 00:00:00+00:00,-0.00649702
2017-03-08 00:00:00+00:00,0.00651820
2017-03-09 00:00:00+00:00,0.01136364
2017-03-10 00:00:00+00:00,0.00538068
2017-03-13 00:00:00+00:00,-0.02253823
2017-03-14 00:00:00+00:00,-0.00988197
2017-03-15 00:00:00+00:00,0.00882759
2017-03-16 00:00:00+00:00,0.01647899
2017-03-17 00:00:00+00:00,0.00326886
2017-03-20 00:00:00+00:00,-0.00054392
2017-03-21 00:00:00+00:00,-0.01033732
2017-03-22 00:00:00+00:00,-0.00218759
2017-03-23 00:00:00+00:00,0.01697235
2017-03-24 00:00:00+00:00,0.00000000
2017-03-27 00:00:00+00:00,-0.00651466
2017-03-28 00:00:00+00:00,0.01688453
2017-03-29 00:00:00+00:00,0.00432082
2017-03-30 00:00:00+00:00,0.00916195
2017-03-31 00:00:00+00:00,0.00858369
2017-04-03 00:00:00+00:00,-0.01014957
2017-04-04 00:00:00+00:00,0.00107383
2017-04-05 00:00:00+00:00,-0.00321975
2017-04-06 00:00:00+00:00,0.01182478
2017-04-07 00:00:00+00:00,0.00000000
2017-04-10 00:00:00+00:00,-0.00374032
2017-04-11 00:00:00+00:00,-0.00910064
2017-04-12 00:00:00+00:00,0.00161334
2017-04-13 00:00:00+00:00,-0.01235895
2017-04-18 00:00:00+00:00,-0.01676129
2017-04-19 00:00:00+00:00,0.00490731
2017-04-20 00:00:00+00:00,0.01196628
2017-04-21 00:00:00+00:00,0.00000000
2017-04-24 00:00:00+00:00,0.07515545
2017-04-25 00:00:00+00:00,0.00677436
2017-04-26 00:00:00+00:00,-0.00103869
2017-04-27 00:00:00+00:00,-0.00727462
2017-04-28 00:00:00+00:00,0.00312907
2017-05-02 00:00:00+00:00,0.01197605
2017-05-03 00:00:00+00:00,0.00103520
2017-05-04 00:00:00+00:00,0.02534920
2017-05-05 00:00:00+00:00,0.02094508
2017-05-08 00:00:00+00:00,-0.00758342
2017-05-09 00:00:00+00:00,0.00710480
2017-05-10 00:00:00+00:00,-0.00202276
2017-05-11 00:00:00+00:00,-0.00961782
2017-05-12 00:00:00+00:00,0.00813835
2017-05-15 00:00:00+00:00,0.00557244
2017-05-16 00:00:00+00:00,0.00454660
2017-05-17 00:00:00+00:00,-0.03175403
2017-05-18 00:00:00+00:00,-0.01075544
2017-05-19 00:00:00+00:00,0.01544799
2017-05-22 00:00:00+00:00,-0.00255493
2017-05-23 00:00:00+00:00,0.01023280
2017-05-24 00:00:00+00:00,-0.00509035
2017-05-25 00:00:00+00:00,-0.00051033
2017-05-26 00:00:00+00:00,-0.00255232
2017-05-29 00:00:00+00:00,-0.00051112
2017-05-30 00:00:00+00:00,-0.00766871
2017-05-31 00:00:00+00:00,0.00307929
2017-06-01 00:00:00+00:00,0.00717397
2017-06-02 00:00:00+00:00,0.01072249
2017-06-05 00:00:00+00:00,-0.00558659
2017-06-06 00:00:00+00:00,-0.01865225
2017-06-07 00:00:00+00:00,0.00256148
2017-06-08 00:00:00+00:00,0.00769034
2017-06-09 00:00:00+00:00,0.01021450
2017-06-12 00:00:00+00:00,-0.01778455
2017-06-13 00:00:00+00:00,0.00128172
2017-06-14 00:00:00+00:00,0.00051203
2017-06-15 00:00:00+00:00,-0.01484515
2017-06-16 00:00:00+00:00,0.00722022
2017-06-19 00:00:00+00:00,0.02363823
2017-06-20 00:00:00+00:00,-0.01015744
2017-06-21 00:00:00+00:00,-0.00561511
2017-06-22 00:00:00+00:00,0.00051190
2017-06-23 00:00:00+00:00,-0.00870010
2017-06-26 00:00:00+00:00,0.01130815
2017-06-27 00:00:00+00:00,-0.01635574
2017-06-28 00:00:00+00:00,0.00103066
2017-06-29 00:00:00+00:00,-0.03759979
2017-06-30 00:00:00+00:00,-0.01312336
2017-07-03 00:00:00+00:00,0.02800528
2017-07-04 00:00:00+00:00,-0.00104221
2017-07-05 00:00:00+00:00,-0.00156413
2017-07-06 00:00:00+00:00,-0.01095747
2017-07-07 00:00:00+00:00,-0.00157398
2017-07-10 00:00:00+00:00,0.01050144
2017-07-11 00:00:00+00:00,-0.00940193
2017-07-12 00:00:00+00:00,0.03148780
2017-07-13 00:00:00+00:00,0.00464996
2017-07-14 00:00:00+00:00,-0.00103093
2017-07-17 00:00:00+00:00,-0.00051573
2017-07-18 00:00:00+00:00,-0.02063451
2017-07-19 00:00:00+00:00,0.00781861
2017-07-20 00:00:00+00:00,0.00000000
2017-07-21 00:00:00+00:00,-0.02492212
2017-07-24 00:00:00+00:00,-0.00368034
2017-07-25 00:00:00+00:00,0.01527522
2017-07-26 00:00:00+00:00,0.00784109
2017-07-27 00:00:00+00:00,0.00000000
2017-07-28 00:00:00+00:00,-0.01666233
2017-07-31 00:00:00+00:00,-0.00472565
2017-08-01 00:00:00+00:00,0.01368421
2017-08-02 00:00:00+00:00,-0.01097752
2017-08-03 00:00:00+00:00,0.00735874
2017-08-04 00:00:00+00:00,0.02251898
2017-08-07 00:00:00+00:00,-0.00207147
2017-08-08 00:00:00+00:00,0.00570244
2017-08-09 00:00:00+00:00,-0.02532954
2017-08-10 00:00:00+00:00,-0.01989529
2017-08-11 00:00:00+00:00,-0.01586462
2017-08-14 00:00:00+00:00,0.03038380
2017-08-15 00:00:00+00:00,0.00367551
2017-08-16 00:00:00+00:00,0.01415094
2017-08-17 00:00:00+00:00,-0.01144939
2017-08-18 00:00:00+00:00,-0.01046846
2017-08-21 00:00:00+00:00,-0.01368061
2017-08-22 00:00:00+00:00,0.01960265
2017-08-23 00:00:00+00:00,-0.00891920
2017-08-24 00:00:00+00:00,0.00263505
2017-08-25 00:00:00+00:00,-0.00368421
2017-08-28 00:00:00+00:00,-0.00843659
2017-08-29 00:00:00+00:00,-0.02276939
2017-08-30 00:00:00+00:00,0.01071237
2017-08-31 00:00:00+00:00,0.01331913
2017-09-01 00:00:00+00:00,0.01005557
2017-09-04 00:00:00+00:00,-0.00737230
2017-09-05 00:00:00+00:00,-0.00772685
2017-09-06 00:00:00+00:00,0.00529381
2017-09-07 00:00:00+00:00,0.00818158
2017-09-08 00:00:00+00:00,0.00026302
2017-09-11 00:00:00+00:00,0.02576913
2017-09-12 00:00:00+00:00,0.00155763
2017-09-13 00:00:00+00:00,0.00673924
2017-09-14 00:00:00+00:00,0.00051666
2017-09-15 00:00:00+00:00,-0.00619835
2017-09-18 00:00:00+00:00,0.00284974
2017-09-19 00:00:00+00:00,0.00000000
2017-09-20 00:00:00+00:00,-0.00412584
2017-09-21 00:00:00+00:00,0.00930233
2017-09-22 00:00:00+00:00,-0.00102881
2017-09-25 00:00:00+00:00,-0.00205867
2017-09-26 00:00:00+00:00,-0.00257599
2017-09-27 00:00:00+00:00,0.01392830
2017-09-28 00:00:00+00:00,0.00204918
2017-09-29 00:00:00+00:00,0.01330604
2017-10-02 00:00:00+00:00,0.00711744
2017-10-03 00:00:00+00:00,0.00405268
2017-10-04 00:00:00+00:00,-0.00505561
2017-10-05 00:00:00+00:00,0.00861632
2017-10-06 00:00:00+00:00,-0.00555135
2017-10-09 00:00:00+00:00,0.00354251
2017-10-10 00:00:00+00:00,-0.00404142
2017-10-11 00:00:00+00:00,0.00607441
2017-10-12 00:00:00+00:00,-0.00100934
2017-10-13 00:00:00+00:00,0.00353446
2017-10-16 00:00:00+00:00,-0.00252016
2017-10-17 00:00:00+00:00,0.00302801
2017-10-18 00:00:00+00:00,0.00302343
2017-10-19 00:00:00+00:00,-0.01157233
2017-10-20 00:00:00+00:00,0.00607287
2017-10-23 00:00:00+00:00,0.00252270
2017-10-24 00:00:00+00:00,0.00251953
2017-10-25 00:00:00+00:00,-0.01207851
2017-10-26 00:00:00+00:00,0.02784810
2017-10-27 00:00:00+00:00,0.00599251
2017-10-30 00:00:00+00:00,0.00298730
2017-10-31 00:00:00+00:00,0.01143425
2017-11-01 00:00:00+00:00,0.00988631
2017-11-02 00:00:00+00:00,-0.00491884
2017-11-03 00:00:00+00:00,-0.00049310
2017-11-06 00:00:00+00:00,-0.00049322
2017-11-07 00:00:00+00:00,-0.01085348
2017-11-08 00:00:00+00:00,-0.00347222
2017-11-09 00:00:00+00:00,-0.01987578
2017-11-10 00:00:00+00:00,-0.01204517
