Date,EU-TRAVEL
2016-08-10 00:00:00+00:00,-0.00308234
2016-08-11 00:00:00+00:00,0.00706714
2016-08-12 00:00:00+00:00,0.00789474
2016-08-15 00:00:00+00:00,-0.00261097
2016-08-16 00:00:00+00:00,-0.01178010
2016-08-17 00:00:00+00:00,-0.00132450
2016-08-18 00:00:00+00:00,0.00530504
2016-08-19 00:00:00+00:00,0.00000000
2016-08-22 00:00:00+00:00,0.00307828
2016-08-23 00:00:00+00:00,0.01139851
2016-08-24 00:00:00+00:00,0.00433463
2016-08-25 00:00:00+00:00,-0.01294778
2016-08-26 00:00:00+00:00,0.00524705
2016-08-29 00:00:00+00:00,-0.00521966
2016-08-30 00:00:00+00:00,0.00349803
2016-08-31 00:00:00+00:00,-0.00784314
2016-09-01 00:00:00+00:00,0.01624945
2016-09-02 00:00:00+00:00,0.00993950
2016-09-05 00:00:00+00:00,-0.00299529
2016-09-06 00:00:00+00:00,0.00085837
2016-09-07 00:00:00+00:00,-0.00387935
2016-09-08 00:00:00+00:00,-0.00215239
2016-09-09 00:00:00+00:00,-0.01164797
2016-09-12 00:00:00+00:00,-0.00829332
2016-09-13 00:00:00+00:00,-0.03565141
2016-09-14 00:00:00+00:00,-0.00044425
2016-09-15 00:00:00+00:00,0.00844444
2016-09-16 00:00:00+00:00,-0.00044072
2016-09-19 00:00:00+00:00,0.00440917
2016-09-20 00:00:00+00:00,-0.00307287
2016-09-21 00:00:00+00:00,-0.00572435
2016-09-22 00:00:00+00:00,0.00974314
2016-09-23 00:00:00+00:00,-0.00877193
2016-09-26 00:00:00+00:00,-0.01991150
2016-09-27 00:00:00+00:00,0.00632054
2016-09-28 00:00:00+00:00,0.01345895
2016-09-29 00:00:00+00:00,-0.00929615
2016-09-30 00:00:00+00:00,0.00580876
2016-10-03 00:00:00+00:00,0.00577521
2016-10-04 00:00:00+00:00,0.00485866
2016-10-05 00:00:00+00:00,-0.01934066
2016-10-06 00:00:00+00:00,-0.01210220
2016-10-07 00:00:00+00:00,-0.02540835
2016-10-10 00:00:00+00:00,-0.00325885
2016-10-11 00:00:00+00:00,0.00326950
2016-10-12 00:00:00+00:00,-0.00465549
2016-10-13 00:00:00+00:00,-0.00888681
2016-10-14 00:00:00+00:00,0.01415762
2016-10-17 00:00:00+00:00,-0.00884132
2016-10-18 00:00:00+00:00,0.01924883
2016-10-19 00:00:00+00:00,0.00644864
2016-10-20 00:00:00+00:00,0.00457666
2016-10-21 00:00:00+00:00,-0.00410023
2016-10-24 00:00:00+00:00,-0.00091491
2016-10-25 00:00:00+00:00,-0.00961538
2016-10-26 00:00:00+00:00,-0.00693481
2016-10-27 00:00:00+00:00,0.00325885
2016-10-28 00:00:00+00:00,0.00835267
2016-10-31 00:00:00+00:00,0.00414174
2016-11-01 00:00:00+00:00,-0.00916590
2016-11-02 00:00:00+00:00,-0.00231267
2016-11-03 00:00:00+00:00,0.01205378
2016-11-04 00:00:00+00:00,-0.01786532
2016-11-07 00:00:00+00:00,0.01539179
2016-11-08 00:00:00+00:00,0.00275609
2016-11-09 00:00:00+00:00,0.00824553
2016-11-10 00:00:00+00:00,-0.01181281
2016-11-11 00:00:00+00:00,0.00000000
2016-11-14 00:00:00+00:00,0.00643678
2016-11-15 00:00:00+00:00,0.00639561
2016-11-16 00:00:00+00:00,0.00181571
2016-11-17 00:00:00+00:00,0.00362483
2016-11-18 00:00:00+00:00,0.01083521
2016-11-21 00:00:00+00:00,0.00357302
2016-11-22 00:00:00+00:00,-0.00534045
2016-11-23 00:00:00+00:00,0.00850112
2016-11-24 00:00:00+00:00,-0.00179462
2016-11-25 00:00:00+00:00,-0.00088889
2016-11-28 00:00:00+00:00,-0.00266904
2016-11-29 00:00:00+00:00,0.00892061
2016-11-30 00:00:00+00:00,-0.01503095
2016-12-30 00:00:00+00:00,0.00000000
2017-01-02 00:00:00+00:00,0.05475763
2017-01-03 00:00:00+00:00,-0.00425532
2017-01-04 00:00:00+00:00,0.00256410
2017-01-05 00:00:00+00:00,0.00980392
2017-01-06 00:00:00+00:00,-0.01097509
2017-01-09 00:00:00+00:00,-0.00853606
2017-01-10 00:00:00+00:00,0.01119242
2017-01-11 00:00:00+00:00,-0.00340570
2017-01-12 00:00:00+00:00,-0.00811619
2017-01-13 00:00:00+00:00,-0.00344531
2017-01-16 00:00:00+00:00,-0.00432152
2017-01-17 00:00:00+00:00,0.00130208
2017-01-18 00:00:00+00:00,0.00476810
2017-01-19 00:00:00+00:00,0.00215703
2017-01-20 00:00:00+00:00,-0.00344382
2017-01-23 00:00:00+00:00,0.00129590
2017-01-24 00:00:00+00:00,-0.00905953
2017-01-25 00:00:00+00:00,0.01393121
2017-01-26 00:00:00+00:00,-0.00472306
2017-01-27 00:00:00+00:00,0.00560828
2017-01-30 00:00:00+00:00,-0.00600601
2017-01-31 00:00:00+00:00,-0.00863185
2017-02-01 00:00:00+00:00,0.01044841
2017-02-02 00:00:00+00:00,0.00430849
2017-02-03 00:00:00+00:00,0.00514801
2017-02-06 00:00:00+00:00,-0.01067008
2017-02-07 00:00:00+00:00,0.00776531
2017-02-08 00:00:00+00:00,0.01155822
2017-02-09 00:00:00+00:00,0.00423191
2017-02-10 00:00:00+00:00,-0.00252845
2017-02-13 00:00:00+00:00,-0.00549218
2017-02-14 00:00:00+00:00,0.01529312
2017-02-15 00:00:00+00:00,-0.00418410
2017-02-16 00:00:00+00:00,-0.00294118
2017-02-17 00:00:00+00:00,0.00337126
2017-02-20 00:00:00+00:00,0.00629987
2017-02-21 00:00:00+00:00,0.00250417
2017-02-22 00:00:00+00:00,-0.00374688
2017-02-23 00:00:00+00:00,0.00208943
2017-02-24 00:00:00+00:00,0.00083403
2017-02-27 00:00:00+00:00,-0.00500000
2017-02-28 00:00:00+00:00,0.01005025
2017-03-01 00:00:00+00:00,0.00414594
2017-03-02 00:00:00+00:00,0.00165153
2017-03-03 00:00:00+00:00,-0.01154163
2017-03-06 00:00:00+00:00,-0.00252209
2017-03-07 00:00:00+00:00,-0.00877926
2017-03-08 00:00:00+00:00,0.00548292
2017-03-09 00:00:00+00:00,0.00671141
2017-03-10 00:00:00+00:00,-0.01708333
2017-03-14 00:00:00+00:00,0.00635863
2017-03-15 00:00:00+00:00,0.00252738
2017-03-16 00:00:00+00:00,0.00168067
2017-03-17 00:00:00+00:00,0.00713087
2017-03-20 00:00:00+00:00,0.00208247
2017-03-21 00:00:00+00:00,-0.00415628
2017-03-22 00:00:00+00:00,-0.01168614
2017-03-23 00:00:00+00:00,0.01435811
2017-03-24 00:00:00+00:00,0.00000000
2017-03-27 00:00:00+00:00,-0.00333056
2017-03-28 00:00:00+00:00,0.00250627
2017-03-29 00:00:00+00:00,-0.00125000
2017-03-30 00:00:00+00:00,0.00876095
2017-03-31 00:00:00+00:00,0.00909843
2017-04-03 00:00:00+00:00,-0.00450820
2017-04-04 00:00:00+00:00,0.00164677
2017-04-05 00:00:00+00:00,0.00575421
2017-04-06 00:00:00+00:00,0.00286065
2017-04-07 00:00:00+00:00,-0.00040750
2017-04-10 00:00:00+00:00,0.00448430
2017-04-11 00:00:00+00:00,0.00608766
2017-04-12 00:00:00+00:00,0.00605083
2017-04-13 00:00:00+00:00,0.00240577
2017-04-18 00:00:00+00:00,0.00040000
2017-04-19 00:00:00+00:00,0.00199920
2017-04-20 00:00:00+00:00,0.00279330
2017-04-21 00:00:00+00:00,0.00318345
2017-04-24 00:00:00+00:00,0.01150337
2017-04-25 00:00:00+00:00,-0.00666667
2017-04-26 00:00:00+00:00,0.00908014
2017-04-27 00:00:00+00:00,-0.00039124
2017-04-28 00:00:00+00:00,0.01135029
2017-05-02 00:00:00+00:00,0.00309598
2017-05-03 00:00:00+00:00,-0.00462963
2017-05-04 00:00:00+00:00,0.00465116
2017-05-05 00:00:00+00:00,0.00501543
2017-05-08 00:00:00+00:00,0.00614203
2017-05-09 00:00:00+00:00,0.01259061
2017-05-10 00:00:00+00:00,0.00301432
2017-05-11 00:00:00+00:00,-0.01126972
2017-05-12 00:00:00+00:00,-0.00341945
2017-05-15 00:00:00+00:00,-0.00419367
2017-05-16 00:00:00+00:00,-0.00267994
2017-05-17 00:00:00+00:00,-0.00575816
2017-05-18 00:00:00+00:00,0.00308880
2017-05-19 00:00:00+00:00,0.00076982
2017-05-22 00:00:00+00:00,0.00500000
2017-05-23 00:00:00+00:00,-0.00076540
2017-05-24 00:00:00+00:00,0.00804290
2017-05-25 00:00:00+00:00,0.00303951
2017-05-26 00:00:00+00:00,-0.00075758
2017-05-29 00:00:00+00:00,0.00227445
2017-05-30 00:00:00+00:00,0.00491679
2017-05-31 00:00:00+00:00,-0.00489274
2017-06-01 00:00:00+00:00,0.01550681
2017-06-02 00:00:00+00:00,0.00074488
2017-06-05 00:00:00+00:00,-0.00855973
2017-06-06 00:00:00+00:00,-0.00825826
2017-06-07 00:00:00+00:00,0.00565752
2017-06-08 00:00:00+00:00,-0.00376364
2017-06-09 00:00:00+00:00,-0.00868908
2017-06-12 00:00:00+00:00,-0.00952744
2017-06-13 00:00:00+00:00,0.00692574
2017-06-14 00:00:00+00:00,0.00840657
2017-06-15 00:00:00+00:00,-0.01212581
2017-06-16 00:00:00+00:00,0.00690449
2017-06-19 00:00:00+00:00,0.00342857
2017-06-20 00:00:00+00:00,-0.00379651
2017-06-21 00:00:00+00:00,0.00304878
2017-06-22 00:00:00+00:00,-0.00531915
2017-06-23 00:00:00+00:00,-0.00190985
2017-06-26 00:00:00+00:00,0.00995025
2017-06-27 00:00:00+00:00,-0.01818871
2017-06-28 00:00:00+00:00,0.00154381
2017-06-29 00:00:00+00:00,-0.01078998
2017-06-30 00:00:00+00:00,0.00194780
2017-07-03 00:00:00+00:00,-0.00505443
2017-07-04 00:00:00+00:00,0.00273544
2017-07-05 00:00:00+00:00,-0.00272798
2017-07-06 00:00:00+00:00,-0.01406800
2017-07-07 00:00:00+00:00,0.00079271
2017-07-10 00:00:00+00:00,0.00237624
2017-07-11 00:00:00+00:00,-0.01540893
2017-07-12 00:00:00+00:00,0.01524880
2017-07-13 00:00:00+00:00,0.00671937
2017-07-14 00:00:00+00:00,-0.00196309
2017-07-17 00:00:00+00:00,0.00747443
2017-07-18 00:00:00+00:00,-0.00859039
2017-07-19 00:00:00+00:00,0.00315085
2017-07-20 00:00:00+00:00,-0.01609737
2017-07-21 00:00:00+00:00,-0.00798085
2017-07-24 00:00:00+00:00,-0.00321802
2017-07-25 00:00:00+00:00,0.00726392
2017-07-26 00:00:00+00:00,0.00801282
2017-07-27 00:00:00+00:00,-0.00119237
2017-07-28 00:00:00+00:00,-0.01273378
2017-07-31 00:00:00+00:00,-0.00282144
2017-08-01 00:00:00+00:00,0.01091350
2017-08-02 00:00:00+00:00,0.00039984
2017-08-03 00:00:00+00:00,-0.00279776
2017-08-04 00:00:00+00:00,0.01162325
2017-08-07 00:00:00+00:00,-0.00316957
2017-08-08 00:00:00+00:00,-0.00715421
2017-08-09 00:00:00+00:00,-0.00400320
2017-08-10 00:00:00+00:00,-0.00924437
2017-08-11 00:00:00+00:00,-0.00892495
2017-08-14 00:00:00+00:00,0.01514531
2017-08-16 00:00:00+00:00,0.01572581
2017-08-17 00:00:00+00:00,-0.00793966
2017-08-18 00:00:00+00:00,-0.01720688
2017-08-21 00:00:00+00:00,-0.00040717
2017-08-22 00:00:00+00:00,0.00692464
2017-08-23 00:00:00+00:00,-0.01092233
2017-08-25 00:00:00+00:00,-0.00490798
2017-08-28 00:00:00+00:00,-0.00369914
2017-08-29 00:00:00+00:00,-0.01361386
2017-08-30 00:00:00+00:00,0.00711000
2017-08-31 00:00:00+00:00,0.01328904
2017-09-01 00:00:00+00:00,0.01229508
2017-09-04 00:00:00+00:00,-0.00526316
2017-09-05 00:00:00+00:00,-0.00244200
2017-09-06 00:00:00+00:00,-0.00246798
2017-09-07 00:00:00+00:00,-0.00122699
2017-09-08 00:00:00+00:00,0.00204750
2017-09-11 00:00:00+00:00,0.01225991
2017-09-12 00:00:00+00:00,0.00888171
2017-09-13 00:00:00+00:00,-0.00282372
2017-09-14 00:00:00+00:00,0.00404531
2017-09-15 00:00:00+00:00,-0.01168413
2017-09-18 00:00:00+00:00,0.00856095
2017-09-19 00:00:00+00:00,-0.00404204
2017-09-20 00:00:00+00:00,0.00000000
2017-09-21 00:00:00+00:00,-0.00446429
2017-09-22 00:00:00+00:00,0.00366898
2017-09-25 00:00:00+00:00,0.00771730
2017-09-26 00:00:00+00:00,-0.00120919
2017-09-27 00:00:00+00:00,0.00363196
2017-09-28 00:00:00+00:00,-0.00120627
2017-09-29 00:00:00+00:00,0.00241546
2017-10-02 00:00:00+00:00,0.00682731
2017-10-03 00:00:00+00:00,0.00000000
2017-10-04 00:00:00+00:00,0.00757878
2017-10-05 00:00:00+00:00,-0.00475059
2017-10-06 00:00:00+00:00,-0.00159109
2017-10-09 00:00:00+00:00,0.00199203
2017-10-10 00:00:00+00:00,0.00318091
2017-10-11 00:00:00+00:00,0.00435989
2017-10-12 00:00:00+00:00,0.00631413
2017-10-13 00:00:00+00:00,0.00352941
2017-10-16 00:00:00+00:00,-0.00508011
2017-10-17 00:00:00+00:00,-0.00392773
2017-10-18 00:00:00+00:00,0.00197161
2017-10-19 00:00:00+00:00,-0.00905155
2017-10-20 00:00:00+00:00,-0.00079428
2017-10-23 00:00:00+00:00,0.00079491
2017-10-24 00:00:00+00:00,-0.01032566
2017-10-25 00:00:00+00:00,0.00481541
2017-10-26 00:00:00+00:00,0.01277955
2017-10-27 00:00:00+00:00,0.00670347
2017-10-30 00:00:00+00:00,0.00078339
2017-10-31 00:00:00+00:00,0.02035225
2017-11-01 00:00:00+00:00,0.00460299
2017-11-02 00:00:00+00:00,-0.01412753
2017-11-03 00:00:00+00:00,0.00426026
2017-11-06 00:00:00+00:00,0.00578481
2017-11-07 00:00:00+00:00,-0.00575153
2017-11-08 00:00:00+00:00,-0.00578481
2017-11-09 00:00:00+00:00,-0.00775795
2017-11-10 00:00:00+00:00,0.00039093
2017-11-13 00:00:00+00:00,-0.00586166
2017-11-14 00:00:00+00:00,-0.00746855
2017-11-15 00:00:00+00:00,-0.00831683
2017-11-16 00:00:00+00:00,0.02116613
2017-11-17 00:00:00+00:00,-0.00312867
2017-11-20 00:00:00+00:00,0.00392311
2017-11-21 00:00:00+00:00,0.00078156
2017-11-22 00:00:00+00:00,-0.00780945
2017-11-23 00:00:00+00:00,-0.00669028
2017-11-24 00:00:00+00:00,0.00396197
2017-11-27 00:00:00+00:00,0.00039463
2017-11-28 00:00:00+00:00,0.00433925
2017-11-29 00:00:00+00:00,0.00824823
2017-11-30 00:00:00+00:00,-0.00818076
2017-12-01 00:00:00+00:00,0.00235664
2017-12-04 00:00:00+00:00,0.01684953
2017-12-05 00:00:00+00:00,-0.00233214
2017-12-06 00:00:00+00:00,-0.00077250
2017-12-07 00:00:00+00:00,0.00966370
2017-12-08 00:00:00+00:00,0.00995406
2017-12-11 00:00:00+00:00,-0.01326763
2017-12-12 00:00:00+00:00,-0.01755055
2017-12-13 00:00:00+00:00,0.01165049
2017-12-14 00:00:00+00:00,-0.00230326
2017-12-15 00:00:00+00:00,-0.00769527
2017-12-18 00:00:00+00:00,0.00814269
2017-12-19 00:00:00+00:00,0.00692308
2017-12-20 00:00:00+00:00,-0.00343774
2017-12-21 00:00:00+00:00,0.00459946
2017-12-22 00:00:00+00:00,0.00305227
2017-12-27 00:00:00+00:00,-0.00038037
2017-12-28 00:00:00+00:00,0.00190259
2017-12-29 00:00:00+00:00,0.00075959
2018-01-02 00:00:00+00:00,0.00455408
2018-01-03 00:00:00+00:00,0.00453343
2018-01-04 00:00:00+00:00,-0.00451297
2018-01-05 00:00:00+00:00,0.00377786
2018-01-08 00:00:00+00:00,0.00526910
2018-01-09 00:00:00+00:00,-0.00224635
2018-01-10 00:00:00+00:00,-0.00712946
2018-01-11 00:00:00+00:00,-0.00566893
2018-01-12 00:00:00+00:00,0.00912201
2018-01-16 00:00:00+00:00,-0.00338983
2018-01-17 00:00:00+00:00,-0.00264550
2018-01-18 00:00:00+00:00,0.00719970
2018-01-19 00:00:00+00:00,0.00790068
2018-01-22 00:00:00+00:00,-0.00634565
2018-01-23 00:00:00+00:00,0.00864012
2018-01-24 00:00:00+00:00,-0.00260708
2018-01-25 00:00:00+00:00,-0.01755041
2018-01-26 00:00:00+00:00,0.00684151
2018-01-29 00:00:00+00:00,-0.00151000
2018-01-30 00:00:00+00:00,-0.00680529
2018-01-31 00:00:00+00:00,-0.00076132
2018-02-01 00:00:00+00:00,0.00076190
2018-02-02 00:00:00+00:00,-0.01789113
2018-02-05 00:00:00+00:00,-0.01550388
2018-02-06 00:00:00+00:00,-0.00905512
2018-02-07 00:00:00+00:00,0.01271355
2018-02-08 00:00:00+00:00,-0.00353080
2018-02-09 00:00:00+00:00,-0.00866142
2018-02-12 00:00:00+00:00,0.00635425
2018-02-13 00:00:00+00:00,0.00355170
2018-02-14 00:00:00+00:00,0.00904444
2018-02-15 00:00:00+00:00,0.00662510
2018-02-16 00:00:00+00:00,0.00425861
2018-02-19 00:00:00+00:00,0.00616808
2018-02-20 00:00:00+00:00,-0.00498084
2018-02-21 00:00:00+00:00,0.01116673
2018-02-22 00:00:00+00:00,-0.00533130
2018-02-23 00:00:00+00:00,-0.00421133
2018-02-26 00:00:00+00:00,0.00384468
2018-02-27 00:00:00+00:00,0.00344696
2018-02-28 00:00:00+00:00,-0.00496183
2018-03-01 00:00:00+00:00,-0.01495972
2018-03-02 00:00:00+00:00,-0.01596573
2018-03-05 00:00:00+00:00,0.00316581
2018-03-06 00:00:00+00:00,-0.00002000
2018-03-07 00:00:00+00:00,0.00197239
2018-03-08 00:00:00+00:00,0.01299213
2018-03-09 00:00:00+00:00,0.00000000
2018-03-12 00:00:00+00:00,-0.00621842
2018-03-13 00:00:00+00:00,-0.00586625
2018-03-14 00:00:00+00:00,-0.00354052
2018-03-15 00:00:00+00:00,0.00078958
2018-03-16 00:00:00+00:00,0.00355030
2018-03-19 00:00:00+00:00,0.00353774
2018-03-20 00:00:00+00:00,0.00509205
2018-03-21 00:00:00+00:00,-0.00857366
2018-03-22 00:00:00+00:00,-0.01336478
2018-03-23 00:00:00+00:00,-0.00876494
2018-03-26 00:00:00+00:00,-0.01085209
2018-03-27 00:00:00+00:00,0.00568874
2018-03-28 00:00:00+00:00,-0.00161616
2018-03-29 00:00:00+00:00,-0.01052206
2018-04-03 00:00:00+00:00,-0.00899796
2018-04-04 00:00:00+00:00,-0.00577796
2018-04-05 00:00:00+00:00,0.01867995
2018-04-06 00:00:00+00:00,0.00325998
2018-04-09 00:00:00+00:00,0.00893582
2018-04-10 00:00:00+00:00,0.00201288
2018-04-11 00:00:00+00:00,-0.00924066
2018-04-12 00:00:00+00:00,0.00608273
2018-04-13 00:00:00+00:00,0.00161225
2018-04-16 00:00:00+00:00,0.00120724
2018-04-17 00:00:00+00:00,0.01125402
2018-04-18 00:00:00+00:00,-0.00556439
2018-04-19 00:00:00+00:00,0.00879297
2018-04-20 00:00:00+00:00,-0.00158479
2018-04-23 00:00:00+00:00,0.00674603
2018-04-24 00:00:00+00:00,-0.01537249
2018-04-25 00:00:00+00:00,-0.00600480
2018-04-26 00:00:00+00:00,0.01047120
2018-04-27 00:00:00+00:00,0.00159426
2018-04-30 00:00:00+00:00,0.00915241
2018-05-02 00:00:00+00:00,0.00433754
2018-05-03 00:00:00+00:00,-0.00863761
2018-05-04 00:00:00+00:00,0.00910891
2018-05-07 00:00:00+00:00,-0.00313972
2018-05-08 00:00:00+00:00,0.01614173
2018-05-09 00:00:00+00:00,-0.01123596
2018-05-10 00:00:00+00:00,-0.00156740
2018-05-11 00:00:00+00:00,-0.00039246
2018-05-14 00:00:00+00:00,0.01334904
2018-05-15 00:00:00+00:00,0.00658659
2018-05-16 00:00:00+00:00,0.00384911
2018-05-17 00:00:00+00:00,0.01111963
2018-05-18 00:00:00+00:00,0.00151688
2018-05-21 00:00:00+00:00,0.01514578
2018-05-22 00:00:00+00:00,0.00074599
2018-05-23 00:00:00+00:00,-0.01080880
2018-05-24 00:00:00+00:00,0.00188395
2018-05-25 00:00:00+00:00,0.01579541
2018-05-29 00:00:00+00:00,-0.01147723
2018-05-30 00:00:00+00:00,-0.00411985
2018-05-31 00:00:00+00:00,-0.00112824
2018-06-01 00:00:00+00:00,0.00225904
2018-06-04 00:00:00+00:00,0.00375657
2018-06-05 00:00:00+00:00,-0.00711078
2018-06-06 00:00:00+00:00,-0.00002000
2018-06-07 00:00:00+00:00,-0.01658500
2018-06-08 00:00:00+00:00,-0.03526255
2018-06-11 00:00:00+00:00,0.03933254
2018-06-12 00:00:00+00:00,-0.01681957
2018-06-13 00:00:00+00:00,0.01749611
2018-06-14 00:00:00+00:00,0.01643103
2018-06-15 00:00:00+00:00,-0.01390977
2018-06-18 00:00:00+00:00,-0.00304994
2018-06-19 00:00:00+00:00,-0.00497132
2018-06-20 00:00:00+00:00,0.01114527
2018-06-21 00:00:00+00:00,-0.00722159
2018-06-22 00:00:00+00:00,0.00612557
2018-06-25 00:00:00+00:00,-0.02777778
2018-06-26 00:00:00+00:00,-0.00821918
2018-06-27 00:00:00+00:00,0.00710339
2018-06-28 00:00:00+00:00,-0.00862069
2018-06-29 00:00:00+00:00,0.00632411
2018-07-02 00:00:00+00:00,-0.01335428
2018-07-03 00:00:00+00:00,0.00398089
2018-07-04 00:00:00+00:00,-0.00555115
2018-07-05 00:00:00+00:00,0.00079745
2018-07-06 00:00:00+00:00,0.00199203
2018-07-09 00:00:00+00:00,0.00874751
2018-07-10 00:00:00+00:00,0.00473000
2018-07-11 00:00:00+00:00,-0.00745390
2018-07-12 00:00:00+00:00,0.01857708
2018-07-13 00:00:00+00:00,0.00349243
2018-07-16 00:00:00+00:00,-0.00502707
2018-07-17 00:00:00+00:00,0.00505247
2018-07-18 00:00:00+00:00,0.00077340
2018-07-19 00:00:00+00:00,-0.00309119
2018-07-20 00:00:00+00:00,-0.00348837
2018-07-23 00:00:00+00:00,-0.01050175
2018-07-24 00:00:00+00:00,0.00746855
2018-07-25 00:00:00+00:00,-0.01638705
2018-07-26 00:00:00+00:00,0.00158667
2018-07-27 00:00:00+00:00,0.00712871
2018-07-30 00:00:00+00:00,0.00000000
2018-07-31 00:00:00+00:00,0.01258356
2018-08-01 00:00:00+00:00,-0.00737864
2018-08-02 00:00:00+00:00,-0.01486698
2018-08-03 00:00:00+00:00,0.00198570
2018-08-06 00:00:00+00:00,-0.00356718
2018-08-07 00:00:00+00:00,0.00517104
2018-08-08 00:00:00+00:00,-0.00395726
2018-08-09 00:00:00+00:00,0.00675407
2018-08-10 00:00:00+00:00,-0.00197316
2018-08-13 00:00:00+00:00,-0.00434955
2018-08-14 00:00:00+00:00,0.00000000
2018-08-15 00:00:00+00:00,-0.01111994
2018-08-16 00:00:00+00:00,0.00803213
2018-08-17 00:00:00+00:00,-0.00398406
2018-08-20 00:00:00+00:00,0.01520000
2018-08-21 00:00:00+00:00,-0.00551615
2018-08-23 00:00:00+00:00,-0.00475436
2018-08-24 00:00:00+00:00,0.00039809
2018-08-27 00:00:00+00:00,0.01591723
2018-08-28 00:00:00+00:00,-0.01175088
2018-08-29 00:00:00+00:00,0.00356718
2018-08-30 00:00:00+00:00,-0.00236967
2018-08-31 00:00:00+00:00,0.00356295
2018-09-03 00:00:00+00:00,-0.00473373
2018-09-04 00:00:00+00:00,0.00000000
2018-09-05 00:00:00+00:00,-0.00673801
2018-09-06 00:00:00+00:00,-0.00758180
2018-09-07 00:00:00+00:00,-0.00522718
2018-09-10 00:00:00+00:00,0.00363783
2018-09-11 00:00:00+00:00,-0.00485286
2018-09-12 00:00:00+00:00,0.00768919
2018-09-13 00:00:00+00:00,-0.00240964
2018-09-14 00:00:00+00:00,0.00805153
2018-09-17 00:00:00+00:00,0.01041667
2018-09-18 00:00:00+00:00,-0.00119427
2018-09-19 00:00:00+00:00,0.00199283
2018-09-20 00:00:00+00:00,0.00039777
2018-09-21 00:00:00+00:00,-0.00357853
2018-09-24 00:00:00+00:00,-0.00199521
2018-09-25 00:00:00+00:00,-0.00199920
2018-09-26 00:00:00+00:00,0.00600962
2018-09-27 00:00:00+00:00,0.00159299
2018-09-28 00:00:00+00:00,0.00079523
2018-10-01 00:00:00+00:00,-0.00158919
2018-10-02 00:00:00+00:00,-0.01711102
2018-10-03 00:00:00+00:00,0.00364372
2018-10-04 00:00:00+00:00,-0.01936265
2018-10-05 00:00:00+00:00,-0.00329083
2018-10-08 00:00:00+00:00,-0.00701610
2018-10-09 00:00:00+00:00,0.00166251
2018-10-10 00:00:00+00:00,-0.02033195
2018-10-11 00:00:00+00:00,-0.01058873
2018-10-12 00:00:00+00:00,0.00299658
2018-10-15 00:00:00+00:00,-0.00256082
2018-10-16 00:00:00+00:00,0.01369277
2018-10-17 00:00:00+00:00,-0.01561840
2018-10-18 00:00:00+00:00,0.00214408
2018-10-19 00:00:00+00:00,-0.01668806
2018-10-22 00:00:00+00:00,-0.00957354
2018-10-23 00:00:00+00:00,-0.01230228
2018-10-24 00:00:00+00:00,0.00000000
2018-10-25 00:00:00+00:00,0.01245552
2018-10-26 00:00:00+00:00,-0.00659051
2018-10-29 00:00:00+00:00,0.01990270
2018-10-30 00:00:00+00:00,-0.01040763
2018-10-31 00:00:00+00:00,0.01489921
2018-11-01 00:00:00+00:00,0.02633851
2018-11-02 00:00:00+00:00,0.00420698
2018-11-05 00:00:00+00:00,-0.00795978
2018-11-06 00:00:00+00:00,-0.00633446
2018-11-07 00:00:00+00:00,0.00594985
2018-11-08 00:00:00+00:00,0.00295733
2018-11-09 00:00:00+00:00,0.01095198
2018-11-12 00:00:00+00:00,-0.01625000
2018-11-13 00:00:00+00:00,0.01863617
2018-11-14 00:00:00+00:00,0.00540541
2018-11-15 00:00:00+00:00,-0.02729529
2018-11-16 00:00:00+00:00,0.00085034
2018-11-19 00:00:00+00:00,-0.00722175
2018-11-20 00:00:00+00:00,0.00042790
2018-11-21 00:00:00+00:00,0.01112062
2018-11-22 00:00:00+00:00,0.00634518
2018-11-23 00:00:00+00:00,0.01303069
2018-11-26 00:00:00+00:00,0.00373444
2018-11-27 00:00:00+00:00,-0.00868127
2018-11-28 00:00:00+00:00,-0.00750626
2018-11-29 00:00:00+00:00,-0.00378151
2018-11-30 00:00:00+00:00,-0.00885702
2018-12-03 00:00:00+00:00,0.01148936
2018-12-04 00:00:00+00:00,-0.02187631
2018-12-05 00:00:00+00:00,0.00127032
2018-12-06 00:00:00+00:00,-0.03135739
2018-12-07 00:00:00+00:00,0.01064302
2018-12-10 00:00:00+00:00,-0.03247038
2018-12-11 00:00:00+00:00,0.01541950
2018-12-14 00:00:00+00:00,0.00580616
2018-12-17 00:00:00+00:00,-0.01243339
2018-12-18 00:00:00+00:00,0.00584532
2018-12-19 00:00:00+00:00,-0.00759946
2018-12-20 00:00:00+00:00,-0.03153153
2018-12-21 00:00:00+00:00,0.01162791
2018-12-27 00:00:00+00:00,-0.01609195
2018-12-28 00:00:00+00:00,0.02149533
2019-01-02 00:00:00+00:00,0.00182983
2019-01-03 00:00:00+00:00,-0.01095890
2019-01-04 00:00:00+00:00,0.02077562
2019-01-07 00:00:00+00:00,0.00995025
2019-01-08 00:00:00+00:00,0.01388267
2019-01-09 00:00:00+00:00,0.00220848
2019-01-10 00:00:00+00:00,-0.00044072
2019-01-11 00:00:00+00:00,0.00793651
2019-01-14 00:00:00+00:00,-0.00656168
2019-01-15 00:00:00+00:00,-0.00440335
2019-01-16 00:00:00+00:00,0.00398054
2019-01-17 00:00:00+00:00,0.00837004
2019-01-18 00:00:00+00:00,0.01135867
2019-01-21 00:00:00+00:00,0.00215983
