Date,SUGAR16
2010-08-30 00:00:00+00:00,0.00641026
2010-08-31 00:00:00+00:00,0.00540885
2010-09-01 00:00:00+00:00,0.00891152
2010-09-02 00:00:00+00:00,0.01430843
2010-09-03 00:00:00+00:00,-0.00657277
2010-09-07 00:00:00+00:00,0.02948557
2010-09-08 00:00:00+00:00,0.00618620
2010-09-09 00:00:00+00:00,-0.00246914
2010-09-10 00:00:00+00:00,0.03159509
2010-09-13 00:00:00+00:00,0.02135338
2010-09-14 00:00:00+00:00,0.03239930
2010-09-15 00:00:00+00:00,0.04273751
2010-09-16 00:00:00+00:00,0.05103211
2010-09-17 00:00:00+00:00,0.02032967
2010-09-20 00:00:00+00:00,-0.01324324
2010-09-21 00:00:00+00:00,0.00327154
2010-09-22 00:00:00+00:00,-0.00135575
2010-09-23 00:00:00+00:00,0.02178056
2010-09-24 00:00:00+00:00,0.03963332
2010-09-27 00:00:00+00:00,0.00052840
2010-09-28 00:00:00+00:00,-0.00342646
2010-09-29 00:00:00+00:00,-0.00343461
2010-09-30 00:00:00+00:00,-0.00079344
2010-10-01 00:00:00+00:00,-0.00873478
2010-10-04 00:00:00+00:00,-0.08569600
2010-10-05 00:00:00+00:00,0.02765101
2010-10-06 00:00:00+00:00,-0.07588442
2010-10-07 00:00:00+00:00,0.08060183
2010-10-08 00:00:00+00:00,-0.01545972
2010-10-11 00:00:00+00:00,-0.04480432
2010-10-12 00:00:00+00:00,0.04605821
2010-10-13 00:00:00+00:00,-0.01565504
2010-10-14 00:00:00+00:00,0.00961538
2010-10-15 00:00:00+00:00,0.01181319
2010-10-18 00:00:00+00:00,-0.01707317
2010-10-19 00:00:00+00:00,0.01426612
2010-10-20 00:00:00+00:00,0.10841732
2010-10-21 00:00:00+00:00,-0.01162791
2010-10-22 00:00:00+00:00,-0.01735751
2010-10-25 00:00:00+00:00,0.00131544
2010-10-26 00:00:00+00:00,0.00446077
2010-10-27 00:00:00+00:00,-0.00597403
2010-10-28 00:00:00+00:00,0.00551905
2010-10-29 00:00:00+00:00,0.03842133
2010-11-01 00:00:00+00:00,-0.00946292
2010-11-02 00:00:00+00:00,0.02512176
2010-11-03 00:00:00+00:00,0.00428427
2010-11-04 00:00:00+00:00,0.06952811
2010-11-05 00:00:00+00:00,-0.01414634
2010-11-08 00:00:00+00:00,-0.06355828
2010-11-09 00:00:00+00:00,-0.00604534
2010-11-10 00:00:00+00:00,0.01261352
2010-11-11 00:00:00+00:00,-0.03819095
2010-11-12 00:00:00+00:00,-0.05527124
2010-11-15 00:00:00+00:00,0.02716245
2010-11-16 00:00:00+00:00,-0.00676379
2010-11-17 00:00:00+00:00,-0.00000000
2010-11-18 00:00:00+00:00,-0.00025988
2010-11-19 00:00:00+00:00,-0.01747066
2010-11-22 00:00:00+00:00,-0.00078947
2010-11-23 00:00:00+00:00,-0.00763560
2010-11-24 00:00:00+00:00,-0.01828783
2010-11-26 00:00:00+00:00,0.01146973
2010-11-29 00:00:00+00:00,0.02015915
2010-11-30 00:00:00+00:00,-0.06687648
2010-12-01 00:00:00+00:00,0.04668305
2010-12-02 00:00:00+00:00,0.02791134
2010-12-03 00:00:00+00:00,0.01054018
2010-12-06 00:00:00+00:00,-0.00338101
2010-12-07 00:00:00+00:00,-0.01196048
2010-12-08 00:00:00+00:00,0.01264489
2010-12-09 00:00:00+00:00,-0.00159193
2010-12-10 00:00:00+00:00,-0.01780494
2010-12-13 00:00:00+00:00,0.01382243
2010-12-14 00:00:00+00:00,-0.01060727
2010-12-15 00:00:00+00:00,0.00372936
2010-12-16 00:00:00+00:00,-0.00613333
2010-12-17 00:00:00+00:00,0.01361816
2010-12-20 00:00:00+00:00,0.02122016
2010-12-21 00:00:00+00:00,0.03607843
2010-12-22 00:00:00+00:00,0.00802485
2010-12-23 00:00:00+00:00,0.01540436
2010-12-27 00:00:00+00:00,-0.00379171
2010-12-28 00:00:00+00:00,0.03552398
2010-12-29 00:00:00+00:00,0.00450113
2010-12-30 00:00:00+00:00,-0.02223333
2010-12-31 00:00:00+00:00,-0.01132075
2011-01-04 00:00:00+00:00,0.00302801
2011-01-05 00:00:00+00:00,-0.01559748
2011-01-06 00:00:00+00:00,-0.02887810
2011-01-07 00:00:00+00:00,0.00649351
2011-01-10 00:00:00+00:00,0.00000000
2011-01-11 00:00:00+00:00,-0.00025806
2011-01-12 00:00:00+00:00,-0.00825806
2011-01-13 00:00:00+00:00,0.02287497
2011-01-14 00:00:00+00:00,0.00588988
2011-01-18 00:00:00+00:00,-0.00973111
2011-01-19 00:00:00+00:00,0.00231065
2011-01-20 00:00:00+00:00,-0.01000000
2011-01-21 00:00:00+00:00,-0.00566281
2011-01-24 00:00:00+00:00,-0.02448454
2011-01-25 00:00:00+00:00,-0.01098039
2011-01-26 00:00:00+00:00,0.02573529
2011-01-27 00:00:00+00:00,-0.01806918
2011-01-28 00:00:00+00:00,0.03409682
2011-01-31 00:00:00+00:00,-0.00205920
2011-02-01 00:00:00+00:00,0.03103181
