Date,V2X
2015-03-11 00:00:00+00:00,-0.01839080
2015-03-12 00:00:00+00:00,-0.04805492
2015-03-13 00:00:00+00:00,0.03809524
2015-03-16 00:00:00+00:00,-0.02093023
2015-03-17 00:00:00+00:00,0.03271028
2015-03-18 00:00:00+00:00,0.00465940
2015-03-19 00:00:00+00:00,0.01385681
2015-03-20 00:00:00+00:00,-0.05022831
2015-03-23 00:00:00+00:00,0.02320186
2015-03-24 00:00:00+00:00,-0.04651163
2015-03-25 00:00:00+00:00,0.08920188
2015-03-26 00:00:00+00:00,-0.00224719
2015-03-27 00:00:00+00:00,-0.00675676
2015-03-30 00:00:00+00:00,-0.04318182
2015-03-31 00:00:00+00:00,0.06235566
2015-04-01 00:00:00+00:00,-0.00898876
2015-04-02 00:00:00+00:00,-0.03619910
2015-04-07 00:00:00+00:00,-0.05733945
2015-04-08 00:00:00+00:00,-0.01647059
2015-04-09 00:00:00+00:00,-0.05000000
2015-04-10 00:00:00+00:00,-0.04116223
2015-04-13 00:00:00+00:00,0.02970297
2015-04-14 00:00:00+00:00,0.02179177
2015-04-15 00:00:00+00:00,-0.03597122
2015-04-16 00:00:00+00:00,0.06341463
2015-04-17 00:00:00+00:00,0.16864348
2015-04-20 00:00:00+00:00,-0.10762332
2015-04-21 00:00:00+00:00,0.02102804
2015-04-22 00:00:00+00:00,0.01165501
2015-04-23 00:00:00+00:00,0.00925926
2015-04-24 00:00:00+00:00,-0.01392111
2015-04-27 00:00:00+00:00,-0.00936768
2015-04-28 00:00:00+00:00,-0.01408451
2015-04-29 00:00:00+00:00,0.04728132
2015-04-30 00:00:00+00:00,0.02078522
2015-05-04 00:00:00+00:00,-0.01376147
2015-05-05 00:00:00+00:00,0.03944316
2015-05-06 00:00:00+00:00,0.03189066
2015-05-07 00:00:00+00:00,-0.02031603
2015-05-08 00:00:00+00:00,-0.10383747
