Date,JGB
2006-11-17 00:00:00+00:00,-0.00066890
2006-11-20 00:00:00+00:00,0.00312361
2006-11-21 00:00:00+00:00,0.00022242
2006-11-22 00:00:00+00:00,0.00037062
2006-11-24 00:00:00+00:00,0.00014819
2006-11-27 00:00:00+00:00,-0.00037093
2006-11-28 00:00:00+00:00,0.00140814
2006-11-29 00:00:00+00:00,-0.00273831
2006-11-30 00:00:00+00:00,0.00252319
2006-12-01 00:00:00+00:00,0.00695832
2006-12-04 00:00:00+00:00,-0.00575773
2006-12-05 00:00:00+00:00,0.00029698
2006-12-06 00:00:00+00:00,-0.00103912
2006-12-07 00:00:00+00:00,-0.00312059
2006-12-08 00:00:00+00:00,-0.00111798
2006-12-11 00:00:00+00:00,0.00283540
2006-12-12 00:00:00+00:00,0.00163690
2006-12-13 00:00:00+00:00,0.00193136
2006-12-14 00:00:00+00:00,-0.00066726
2006-12-15 00:00:00+00:00,-0.00348691
2006-12-18 00:00:00+00:00,-0.00178678
2006-12-19 00:00:00+00:00,0.00305788
2006-12-20 00:00:00+00:00,0.00200758
2006-12-21 00:00:00+00:00,-0.00007421
2006-12-22 00:00:00+00:00,0.00103896
2006-12-25 00:00:00+00:00,0.00007413
2006-12-26 00:00:00+00:00,0.00074129
2006-12-27 00:00:00+00:00,-0.00503704
2006-12-28 00:00:00+00:00,-0.00111674
2006-12-29 00:00:00+00:00,-0.00089439
2007-01-04 00:00:00+00:00,-0.00283476
2007-01-05 00:00:00+00:00,0.00052368
2007-01-09 00:00:00+00:00,-0.00074772
2007-01-10 00:00:00+00:00,-0.00082311
2007-01-11 00:00:00+00:00,0.00127312
2007-01-12 00:00:00+00:00,-0.00074794
2007-01-15 00:00:00+00:00,0.00037425
2007-01-16 00:00:00+00:00,0.00082305
2007-01-17 00:00:00+00:00,0.00478469
2007-01-18 00:00:00+00:00,-0.00223214
2007-01-19 00:00:00+00:00,0.00357942
2007-01-22 00:00:00+00:00,0.00096597
2007-01-23 00:00:00+00:00,0.00000000
2007-01-24 00:00:00+00:00,0.00007423
2007-01-25 00:00:00+00:00,-0.00014846
2007-01-26 00:00:00+00:00,-0.00051967
2007-01-29 00:00:00+00:00,-0.00207977
2007-01-30 00:00:00+00:00,0.00044659
2007-01-31 00:00:00+00:00,0.00074399
2007-02-01 00:00:00+00:00,-0.00052041
2007-02-02 00:00:00+00:00,-0.00200833
2007-02-05 00:00:00+00:00,0.00059626
2007-02-06 00:00:00+00:00,-0.00134078
2007-02-07 00:00:00+00:00,-0.00007459
2007-02-08 00:00:00+00:00,0.00096972
2007-02-09 00:00:00+00:00,0.00283181
2007-02-13 00:00:00+00:00,-0.00386416
2007-02-14 00:00:00+00:00,0.00037300
2007-02-15 00:00:00+00:00,-0.00164057
2007-02-16 00:00:00+00:00,0.00313714
2007-02-19 00:00:00+00:00,-0.00037230
2007-02-20 00:00:00+00:00,0.00067039
2007-02-21 00:00:00+00:00,0.00096769
2007-02-22 00:00:00+00:00,0.00208225
2007-02-23 00:00:00+00:00,-0.00118738
2007-02-26 00:00:00+00:00,0.00081680
2007-02-27 00:00:00+00:00,0.00178174
2007-02-28 00:00:00+00:00,0.00059286
2007-03-01 00:00:00+00:00,-0.00148126
2007-03-02 00:00:00+00:00,-0.00660139
2007-03-05 00:00:00+00:00,-0.00370865
2007-03-06 00:00:00+00:00,-0.00074449
2007-03-07 00:00:00+00:00,0.00059604
2007-03-08 00:00:00+00:00,0.00007446
2007-03-09 00:00:00+00:00,0.00067009
2007-03-12 00:00:00+00:00,-0.00044643
2007-03-13 00:00:00+00:00,0.00081882
2007-03-14 00:00:00+00:00,0.00312384
2007-03-15 00:00:00+00:00,-0.00103804
2007-03-16 00:00:00+00:00,0.00044534
2007-03-19 00:00:00+00:00,-0.00051933
2007-03-20 00:00:00+00:00,0.00059382
2007-03-22 00:00:00+00:00,0.00074184
2007-03-23 00:00:00+00:00,-0.00363232
2007-03-26 00:00:00+00:00,-0.00223198
2007-03-27 00:00:00+00:00,0.00104392
2007-03-28 00:00:00+00:00,-0.00230912
2007-03-29 00:00:00+00:00,0.00179185
2007-03-30 00:00:00+00:00,-0.00022358
2007-04-02 00:00:00+00:00,0.00074543
2007-04-03 00:00:00+00:00,-0.00059590
2007-04-04 00:00:00+00:00,-0.00313036
2007-04-05 00:00:00+00:00,0.00104673
2007-04-06 00:00:00+00:00,0.00052282
2007-04-09 00:00:00+00:00,-0.00104509
2007-04-10 00:00:00+00:00,-0.00007473
2007-04-11 00:00:00+00:00,0.00313878
2007-04-12 00:00:00+00:00,-0.00134098
2007-04-13 00:00:00+00:00,0.00052219
2007-04-16 00:00:00+00:00,-0.00313152
2007-04-17 00:00:00+00:00,0.00037397
2007-04-18 00:00:00+00:00,-0.00142056
2007-04-19 00:00:00+00:00,0.00254567
2007-04-20 00:00:00+00:00,-0.00149365
2007-04-23 00:00:00+00:00,0.00029918
2007-04-24 00:00:00+00:00,0.00171975
2007-04-25 00:00:00+00:00,0.00149287
2007-04-26 00:00:00+00:00,-0.00067079
2007-04-27 00:00:00+00:00,0.00208831
2007-05-01 00:00:00+00:00,0.00163739
2007-05-02 00:00:00+00:00,-0.00089166
2007-05-07 00:00:00+00:00,-0.00118994
2007-05-08 00:00:00+00:00,-0.00059568
2007-05-09 00:00:00+00:00,-0.00126658
2007-05-10 00:00:00+00:00,-0.00074599
2007-05-11 00:00:00+00:00,0.00201568
2007-05-14 00:00:00+00:00,-0.00119207
2007-05-15 00:00:00+00:00,-0.00111890
2007-05-16 00:00:00+00:00,0.00126951
2007-05-17 00:00:00+00:00,0.00268496
2007-05-18 00:00:00+00:00,-0.00111574
2007-05-21 00:00:00+00:00,-0.00089359
2007-05-22 00:00:00+00:00,0.00089439
2007-05-23 00:00:00+00:00,-0.00320203
2007-05-24 00:00:00+00:00,-0.00119528
2007-05-25 00:00:00+00:00,-0.00201945
2007-05-28 00:00:00+00:00,0.00000000
2007-05-29 00:00:00+00:00,-0.00194909
2007-05-30 00:00:00+00:00,0.00037546
2007-05-31 00:00:00+00:00,-0.00037532
2007-06-01 00:00:00+00:00,-0.00232785
2007-06-04 00:00:00+00:00,-0.01136535
2007-06-05 00:00:00+00:00,-0.00436944
2007-06-06 00:00:00+00:00,0.00052966
2007-06-07 00:00:00+00:00,-0.00189065
2007-06-08 00:00:00+00:00,-0.00333384
2007-06-11 00:00:00+00:00,-0.00053216
2007-06-12 00:00:00+00:00,-0.00038031
2007-06-13 00:00:00+00:00,-0.00281540
2007-06-14 00:00:00+00:00,0.00053415
2007-06-15 00:00:00+00:00,0.00137279
2007-06-18 00:00:00+00:00,0.00258949
2007-06-19 00:00:00+00:00,-0.00220298
2007-06-20 00:00:00+00:00,0.00266464
2007-06-21 00:00:00+00:00,-0.00159453
2007-06-22 00:00:00+00:00,0.00136893
2007-06-25 00:00:00+00:00,0.00022784
2007-06-26 00:00:00+00:00,0.00037965
2007-06-27 00:00:00+00:00,0.00144213
2007-06-28 00:00:00+00:00,-0.00288010
2007-06-29 00:00:00+00:00,0.00342049
2007-07-02 00:00:00+00:00,-0.00083327
2007-07-03 00:00:00+00:00,0.00037908
2007-07-04 00:00:00+00:00,-0.00037893
2007-07-05 00:00:00+00:00,-0.00227445
2007-07-06 00:00:00+00:00,-0.00113982
2007-07-09 00:00:00+00:00,-0.00106504
2007-07-10 00:00:00+00:00,-0.00045693
2007-07-11 00:00:00+00:00,0.00571429
2007-07-12 00:00:00+00:00,-0.00151515
2007-07-13 00:00:00+00:00,-0.00220030
2007-07-17 00:00:00+00:00,0.00098852
2007-07-18 00:00:00+00:00,0.00182315
2007-07-19 00:00:00+00:00,-0.00030331
2007-07-20 00:00:00+00:00,0.00182039
2007-07-23 00:00:00+00:00,0.00272562
2007-07-24 00:00:00+00:00,-0.00060405
2007-07-25 00:00:00+00:00,0.00098217
2007-07-26 00:00:00+00:00,0.00007548
2007-07-27 00:00:00+00:00,0.00566038
2007-07-30 00:00:00+00:00,-0.00157598
2007-07-31 00:00:00+00:00,0.00082682
2007-08-01 00:00:00+00:00,0.00262861
2007-08-02 00:00:00+00:00,-0.00239700
2007-08-03 00:00:00+00:00,0.00180207
2007-08-06 00:00:00+00:00,0.00269825
2007-08-07 00:00:00+00:00,0.00059800
2007-08-08 00:00:00+00:00,-0.00253997
2007-08-09 00:00:00+00:00,-0.00104853
2007-08-10 00:00:00+00:00,0.00674764
2007-08-13 00:00:00+00:00,0.00089366
2007-08-14 00:00:00+00:00,-0.00059524
2007-08-15 00:00:00+00:00,0.00506254
2007-08-16 00:00:00+00:00,0.00037037
2007-08-17 00:00:00+00:00,0.00903369
2007-08-20 00:00:00+00:00,-0.00308212
2007-08-21 00:00:00+00:00,0.00184026
2007-08-22 00:00:00+00:00,-0.00176341
2007-08-23 00:00:00+00:00,-0.00331223
2007-08-24 00:00:00+00:00,0.00088620
2007-08-27 00:00:00+00:00,-0.00066406
2007-08-28 00:00:00+00:00,0.00007333
2007-08-29 00:00:00+00:00,0.00169804
2007-08-30 00:00:00+00:00,0.00095814
2007-08-31 00:00:00+00:00,-0.00338708
2007-09-03 00:00:00+00:00,0.01558921
2007-09-04 00:00:00+00:00,-0.00199719
2007-09-05 00:00:00+00:00,0.00259413
2007-09-06 00:00:00+00:00,0.00051748
2007-09-07 00:00:00+00:00,0.00081277
2007-09-10 00:00:00+00:00,0.00568475
2007-09-11 00:00:00+00:00,-0.00088093
2007-09-12 00:00:00+00:00,0.00168993
2007-09-13 00:00:00+00:00,-0.00080687
2007-09-14 00:00:00+00:00,-0.00183527
2007-09-18 00:00:00+00:00,0.00154446
2007-09-19 00:00:00+00:00,-0.00411220
2007-09-20 00:00:00+00:00,-0.00235953
2007-09-21 00:00:00+00:00,-0.00443459
2007-09-25 00:00:00+00:00,-0.00089087
2007-09-26 00:00:00+00:00,0.00185763
2007-09-27 00:00:00+00:00,-0.00289253
2007-09-28 00:00:00+00:00,0.00371913
2007-10-01 00:00:00+00:00,0.00111161
2007-10-02 00:00:00+00:00,-0.00148049
2007-10-03 00:00:00+00:00,0.00007413
2007-10-04 00:00:00+00:00,-0.00237213
2007-10-05 00:00:00+00:00,0.00111458
2007-10-09 00:00:00+00:00,-0.00148445
2007-10-10 00:00:00+00:00,-0.00148666
2007-10-11 00:00:00+00:00,-0.00022333
2007-10-12 00:00:00+00:00,0.00312733
2007-10-15 00:00:00+00:00,-0.00222684
2007-10-16 00:00:00+00:00,0.00230620
2007-10-17 00:00:00+00:00,0.00467602
2007-10-18 00:00:00+00:00,0.00007388
2007-10-19 00:00:00+00:00,0.00243776
2007-10-22 00:00:00+00:00,0.00191599
2007-10-23 00:00:00+00:00,-0.00029420
2007-10-24 00:00:00+00:00,0.00176574
2007-10-25 00:00:00+00:00,0.00022033
2007-10-26 00:00:00+00:00,-0.00301050
2007-10-29 00:00:00+00:00,0.00154662
2007-10-30 00:00:00+00:00,0.00036767
2007-10-31 00:00:00+00:00,-0.00036754
2007-11-01 00:00:00+00:00,-0.00566218
2007-11-02 00:00:00+00:00,0.00643396
2007-11-05 00:00:00+00:00,-0.00095525
2007-11-06 00:00:00+00:00,0.00139747
2007-11-07 00:00:00+00:00,0.00110173
2007-11-08 00:00:00+00:00,0.00212766
2007-11-09 00:00:00+00:00,0.00065891
2007-11-12 00:00:00+00:00,0.00007316
2007-11-13 00:00:00+00:00,0.00168264
2007-11-14 00:00:00+00:00,-0.00299445
2007-11-15 00:00:00+00:00,0.00249066
2007-11-16 00:00:00+00:00,0.00138838
2007-11-19 00:00:00+00:00,-0.00007297
2007-11-20 00:00:00+00:00,-0.00036488
2007-11-21 00:00:00+00:00,0.00233611
2007-11-22 00:00:00+00:00,0.00000000
2007-11-26 00:00:00+00:00,-0.00371449
2007-11-27 00:00:00+00:00,0.00073055
2007-11-28 00:00:00+00:00,0.00153408
2007-11-29 00:00:00+00:00,-0.00102115
2007-11-30 00:00:00+00:00,0.00051110
2007-12-03 00:00:00+00:00,0.01822534
2007-12-04 00:00:00+00:00,-0.00021845
2007-12-05 00:00:00+00:00,-0.00335033
2007-12-06 00:00:00+00:00,-0.00518854
2007-12-07 00:00:00+00:00,-0.00007346
2007-12-10 00:00:00+00:00,0.00044079
2007-12-11 00:00:00+00:00,-0.00176237
2007-12-12 00:00:00+00:00,0.00522289
2007-12-13 00:00:00+00:00,0.00065862
2007-12-14 00:00:00+00:00,-0.00204768
2007-12-17 00:00:00+00:00,0.00014656
2007-12-18 00:00:00+00:00,0.00124560
2007-12-19 00:00:00+00:00,0.00226857
2007-12-20 00:00:00+00:00,-0.00080315
2007-12-21 00:00:00+00:00,-0.00263062
2007-12-25 00:00:00+00:00,-0.00322368
2007-12-26 00:00:00+00:00,0.00183756
2007-12-27 00:00:00+00:00,0.00000000
2007-12-28 00:00:00+00:00,0.00374175
2008-01-04 00:00:00+00:00,0.00372780
2008-01-07 00:00:00+00:00,-0.00007282
2008-01-08 00:00:00+00:00,0.00007283
2008-01-09 00:00:00+00:00,0.00058258
2008-01-10 00:00:00+00:00,0.00262009
2008-01-11 00:00:00+00:00,0.00181475
2008-01-15 00:00:00+00:00,-0.00050721
2008-01-16 00:00:00+00:00,0.00195737
2008-01-17 00:00:00+00:00,-0.00072354
2008-01-18 00:00:00+00:00,0.00014481
2008-01-21 00:00:00+00:00,0.00238905
2008-01-22 00:00:00+00:00,0.00260003
2008-01-23 00:00:00+00:00,-0.00079239
2008-01-24 00:00:00+00:00,-0.00324418
2008-01-25 00:00:00+00:00,-0.00650947
2008-01-28 00:00:00+00:00,0.00524170
2008-01-29 00:00:00+00:00,-0.00420046
2008-01-30 00:00:00+00:00,0.00218182
2008-01-31 00:00:00+00:00,-0.00036284
2008-02-01 00:00:00+00:00,0.00079855
2008-02-04 00:00:00+00:00,-0.00362687
2008-02-05 00:00:00+00:00,-0.00116482
2008-02-06 00:00:00+00:00,0.00641399
2008-02-07 00:00:00+00:00,-0.00173812
2008-02-08 00:00:00+00:00,0.00079803
2008-02-12 00:00:00+00:00,0.00130482
2008-02-13 00:00:00+00:00,-0.00137552
2008-02-14 00:00:00+00:00,-0.00355227
2008-02-15 00:00:00+00:00,0.00014551
2008-02-18 00:00:00+00:00,-0.00014549
2008-02-19 00:00:00+00:00,-0.00072754
2008-02-20 00:00:00+00:00,0.00291227
2008-02-21 00:00:00+00:00,-0.00486388
2008-02-22 00:00:00+00:00,0.00299095
2008-02-25 00:00:00+00:00,-0.00247291
2008-02-26 00:00:00+00:00,0.00065572
2008-02-27 00:00:00+00:00,-0.00021860
2008-02-28 00:00:00+00:00,0.00357117
2008-02-29 00:00:00+00:00,0.00559187
2008-03-03 00:00:00+00:00,0.01336029
2008-03-04 00:00:00+00:00,-0.00252343
2008-03-05 00:00:00+00:00,0.00231297
2008-03-06 00:00:00+00:00,0.00151439
2008-03-07 00:00:00+00:00,0.00180012
2008-03-10 00:00:00+00:00,0.00287501
2008-03-11 00:00:00+00:00,-0.00021501
2008-03-12 00:00:00+00:00,-0.00043011
2008-03-13 00:00:00+00:00,0.00351406
2008-03-14 00:00:00+00:00,0.00242979
2008-03-17 00:00:00+00:00,0.01019462
2008-03-18 00:00:00+00:00,-0.00494001
2008-03-19 00:00:00+00:00,0.00170213
2008-03-21 00:00:00+00:00,-0.00240725
2008-03-24 00:00:00+00:00,-0.00177431
2008-03-25 00:00:00+00:00,-0.00106648
2008-03-26 00:00:00+00:00,-0.00042705
2008-03-27 00:00:00+00:00,0.00234976
2008-03-28 00:00:00+00:00,-0.00071038
2008-03-31 00:00:00+00:00,-0.00106633
2008-04-01 00:00:00+00:00,-0.00512383
2008-04-02 00:00:00+00:00,-0.00178827
2008-04-03 00:00:00+00:00,-0.00050161
2008-04-04 00:00:00+00:00,0.00121881
2008-04-07 00:00:00+00:00,-0.00157537
2008-04-08 00:00:00+00:00,0.00243850
2008-04-09 00:00:00+00:00,-0.00035773
2008-04-10 00:00:00+00:00,0.00257658
2008-04-11 00:00:00+00:00,-0.00549686
2008-04-14 00:00:00+00:00,0.00423516
2008-04-15 00:00:00+00:00,-0.00192995
2008-04-16 00:00:00+00:00,-0.00100265
2008-04-17 00:00:00+00:00,-0.00430138
2008-04-18 00:00:00+00:00,-0.00208798
2008-04-21 00:00:00+00:00,-0.00404040
2008-04-22 00:00:00+00:00,-0.00181107
2008-04-23 00:00:00+00:00,0.00043545
2008-04-24 00:00:00+00:00,-0.00558578
2008-04-25 00:00:00+00:00,-0.01086957
2008-04-28 00:00:00+00:00,0.00007375
2008-04-30 00:00:00+00:00,0.00405605
2008-05-01 00:00:00+00:00,0.00183621
2008-05-02 00:00:00+00:00,-0.00476540
2008-05-07 00:00:00+00:00,-0.00206262
2008-05-08 00:00:00+00:00,0.00243596
2008-05-09 00:00:00+00:00,0.00589102
2008-05-12 00:00:00+00:00,-0.00256223
2008-05-13 00:00:00+00:00,-0.00102752
2008-05-14 00:00:00+00:00,-0.00837558
2008-05-15 00:00:00+00:00,0.00133363
2008-05-16 00:00:00+00:00,-0.00325564
2008-05-19 00:00:00+00:00,0.00304358
2008-05-20 00:00:00+00:00,0.00259029
2008-05-21 00:00:00+00:00,0.00287887
2008-05-22 00:00:00+00:00,-0.00323863
2008-05-23 00:00:00+00:00,-0.00790134
2008-05-26 00:00:00+00:00,0.00096762
2008-05-27 00:00:00+00:00,-0.00096719
2008-05-28 00:00:00+00:00,0.00230741
2008-05-29 00:00:00+00:00,-0.00415862
2008-05-30 00:00:00+00:00,0.00260999
2008-06-02 00:00:00+00:00,-0.01903635
2008-06-03 00:00:00+00:00,0.00440562
2008-06-04 00:00:00+00:00,-0.00446063
2008-06-05 00:00:00+00:00,0.00500336
2008-06-06 00:00:00+00:00,-0.00653886
2008-06-09 00:00:00+00:00,0.00568437
2008-06-10 00:00:00+00:00,-0.00870147
2008-06-11 00:00:00+00:00,-0.00345112
2008-06-12 00:00:00+00:00,0.00286080
2008-06-13 00:00:00+00:00,-0.00645597
2008-06-16 00:00:00+00:00,0.00098224
2008-06-17 00:00:00+00:00,0.00505737
2008-06-18 00:00:00+00:00,0.00368006
2008-06-19 00:00:00+00:00,-0.00306794
2008-06-20 00:00:00+00:00,0.00202657
2008-06-23 00:00:00+00:00,0.00374532
2008-06-24 00:00:00+00:00,0.00111940
2008-06-25 00:00:00+00:00,0.00223630
2008-06-26 00:00:00+00:00,0.00304946
2008-06-27 00:00:00+00:00,0.00274359
2008-06-30 00:00:00+00:00,0.00162686
2008-07-01 00:00:00+00:00,-0.00561093
2008-07-02 00:00:00+00:00,-0.00007424
2008-07-03 00:00:00+00:00,0.00133650
2008-07-04 00:00:00+00:00,0.00237283
2008-07-07 00:00:00+00:00,-0.00480840
2008-07-08 00:00:00+00:00,0.00780495
2008-07-09 00:00:00+00:00,0.00125387
2008-07-10 00:00:00+00:00,0.00257827
2008-07-11 00:00:00+00:00,-0.00080823
2008-07-14 00:00:00+00:00,0.00058828
2008-07-15 00:00:00+00:00,0.00264570
2008-07-16 00:00:00+00:00,-0.00007330
2008-07-17 00:00:00+00:00,-0.00014661
2008-07-18 00:00:00+00:00,0.00117302
2008-07-22 00:00:00+00:00,-0.00629760
2008-07-23 00:00:00+00:00,-0.00147384
2008-07-24 00:00:00+00:00,-0.00258303
2008-07-25 00:00:00+00:00,0.00584536
2008-07-28 00:00:00+00:00,-0.00044137
2008-07-29 00:00:00+00:00,0.00257580
2008-07-30 00:00:00+00:00,0.00161492
2008-07-31 00:00:00+00:00,-0.00029315
2008-08-01 00:00:00+00:00,0.00227256
2008-08-04 00:00:00+00:00,0.00212112
2008-08-05 00:00:00+00:00,-0.00189767
2008-08-06 00:00:00+00:00,0.00321755
2008-08-07 00:00:00+00:00,-0.00058313
2008-08-08 00:00:00+00:00,0.00415725
2008-08-11 00:00:00+00:00,0.00000000
2008-08-12 00:00:00+00:00,0.00021790
2008-08-13 00:00:00+00:00,0.00014523
2008-08-14 00:00:00+00:00,0.00101648
2008-08-15 00:00:00+00:00,-0.00130558
2008-08-18 00:00:00+00:00,0.00108940
2008-08-19 00:00:00+00:00,0.00087057
2008-08-20 00:00:00+00:00,-0.00130473
2008-08-21 00:00:00+00:00,0.00181449
2008-08-22 00:00:00+00:00,-0.00246323
2008-08-25 00:00:00+00:00,0.00297770
2008-08-26 00:00:00+00:00,0.00282404
2008-08-27 00:00:00+00:00,-0.00296100
2008-08-28 00:00:00+00:00,0.00123117
2008-08-29 00:00:00+00:00,0.00086799
2008-09-01 00:00:00+00:00,-0.00542025
2008-09-02 00:00:00+00:00,0.01950452
2008-09-03 00:00:00+00:00,0.00021722
2008-09-04 00:00:00+00:00,-0.00586362
2008-09-05 00:00:00+00:00,0.00910216
2008-09-08 00:00:00+00:00,-0.00829846
2008-09-09 00:00:00+00:00,0.00298334
2008-09-10 00:00:00+00:00,-0.00311956
2008-09-11 00:00:00+00:00,-0.00087330
2008-09-12 00:00:00+00:00,0.00043703
2008-09-16 00:00:00+00:00,0.01528941
2008-09-17 00:00:00+00:00,-0.00516314
2008-09-18 00:00:00+00:00,-0.00281122
2008-09-19 00:00:00+00:00,-0.00954171
2008-09-22 00:00:00+00:00,0.00007298
2008-09-24 00:00:00+00:00,-0.00051084
2008-09-25 00:00:00+00:00,0.00321262
2008-09-26 00:00:00+00:00,-0.00145560
2008-09-29 00:00:00+00:00,-0.00145773
2008-09-30 00:00:00+00:00,0.00394161
2008-10-01 00:00:00+00:00,-0.00363531
2008-10-02 00:00:00+00:00,0.00145943
2008-10-03 00:00:00+00:00,0.00320606
2008-10-06 00:00:00+00:00,0.00631900
2008-10-07 00:00:00+00:00,-0.00180440
2008-10-08 00:00:00+00:00,0.00903832
2008-10-09 00:00:00+00:00,-0.00781082
2008-10-10 00:00:00+00:00,-0.00801676
2008-10-14 00:00:00+00:00,-0.00910084
2008-10-15 00:00:00+00:00,-0.00220426
2008-10-16 00:00:00+00:00,0.00081001
2008-10-17 00:00:00+00:00,-0.00117725
2008-10-20 00:00:00+00:00,-0.00022099
2008-10-21 00:00:00+00:00,-0.00051577
2008-10-22 00:00:00+00:00,0.00707704
2008-10-23 00:00:00+00:00,0.00366005
2008-10-24 00:00:00+00:00,0.00430311
2008-10-27 00:00:00+00:00,0.00326797
2008-10-28 00:00:00+00:00,-0.00651466
2008-10-29 00:00:00+00:00,0.00473588
2008-10-30 00:00:00+00:00,0.00007252
2008-10-31 00:00:00+00:00,0.00050758
2008-11-04 00:00:00+00:00,-0.00108711
2008-11-05 00:00:00+00:00,-0.00435319
2008-11-06 00:00:00+00:00,0.00561102
2008-11-07 00:00:00+00:00,-0.00434783
2008-11-10 00:00:00+00:00,-0.00145560
2008-11-11 00:00:00+00:00,0.00648688
2008-11-12 00:00:00+00:00,0.00000000
2008-11-13 00:00:00+00:00,0.00094142
2008-11-14 00:00:00+00:00,0.00108523
2008-11-17 00:00:00+00:00,0.00137313
2008-11-18 00:00:00+00:00,0.00036085
2008-11-19 00:00:00+00:00,0.00158719
2008-11-20 00:00:00+00:00,0.00316934
2008-11-21 00:00:00+00:00,0.00021541
2008-11-25 00:00:00+00:00,-0.00186648
2008-11-26 00:00:00+00:00,0.00201381
2008-11-27 00:00:00+00:00,0.00000000
2008-11-28 00:00:00+00:00,0.00043066
2008-12-01 00:00:00+00:00,0.00731812
2008-12-02 00:00:00+00:00,0.00043045
2008-12-03 00:00:00+00:00,-0.00114736
2008-12-04 00:00:00+00:00,-0.00028717
2008-12-05 00:00:00+00:00,-0.00057451
2008-12-08 00:00:00+00:00,0.00150895
2008-12-09 00:00:00+00:00,-0.00050222
2008-12-10 00:00:00+00:00,-0.00610150
2008-12-11 00:00:00+00:00,0.00137224
2008-12-12 00:00:00+00:00,0.00555355
2008-12-15 00:00:00+00:00,-0.00143451
2008-12-16 00:00:00+00:00,-0.00050280
2008-12-17 00:00:00+00:00,0.00294646
2008-12-18 00:00:00+00:00,-0.00107481
2008-12-19 00:00:00+00:00,0.00193673
2008-12-22 00:00:00+00:00,0.00035796
2008-12-24 00:00:00+00:00,0.00021470
2008-12-25 00:00:00+00:00,-0.00042931
2008-12-26 00:00:00+00:00,-0.00150322
2008-12-29 00:00:00+00:00,-0.00093197
2008-12-30 00:00:00+00:00,0.00545350
2009-01-05 00:00:00+00:00,-0.00206965
2009-01-06 00:00:00+00:00,-0.00586426
2009-01-07 00:00:00+00:00,0.00129487
2009-01-08 00:00:00+00:00,-0.00359221
2009-01-09 00:00:00+00:00,0.00165837
2009-01-13 00:00:00+00:00,0.00561474
2009-01-14 00:00:00+00:00,-0.00035791
2009-01-15 00:00:00+00:00,0.00286430
2009-01-16 00:00:00+00:00,-0.00228490
2009-01-19 00:00:00+00:00,-0.00135977
2009-01-20 00:00:00+00:00,0.00207826
2009-01-21 00:00:00+00:00,-0.00128728
2009-01-22 00:00:00+00:00,-0.00007161
2009-01-23 00:00:00+00:00,0.00121742
2009-01-26 00:00:00+00:00,-0.00078678
2009-01-27 00:00:00+00:00,-0.00493916
2009-01-28 00:00:00+00:00,0.00014387
2009-01-29 00:00:00+00:00,-0.00007193
2009-01-30 00:00:00+00:00,-0.00079125
2009-02-02 00:00:00+00:00,0.00057591
2009-02-03 00:00:00+00:00,-0.00172674
2009-02-04 00:00:00+00:00,-0.00288288
2009-02-05 00:00:00+00:00,0.00072280
2009-02-06 00:00:00+00:00,-0.00072228
2009-02-09 00:00:00+00:00,0.00151789
2009-02-10 00:00:00+00:00,-0.00101039
2009-02-12 00:00:00+00:00,0.00635746
2009-02-13 00:00:00+00:00,0.00043073
2009-02-16 00:00:00+00:00,-0.00258324
2009-02-17 00:00:00+00:00,0.00273381
2009-02-18 00:00:00+00:00,0.00186540
2009-02-19 00:00:00+00:00,0.00007161
2009-02-20 00:00:00+00:00,-0.00107411
2009-02-23 00:00:00+00:00,0.00078853
2009-02-24 00:00:00+00:00,-0.00021538
2009-02-25 00:00:00+00:00,-0.00343889
2009-02-26 00:00:00+00:00,0.00388210
2009-02-27 00:00:00+00:00,-0.00100258
2009-03-02 00:00:00+00:00,-0.00000000
2009-03-03 00:00:00+00:00,0.00100611
2009-03-04 00:00:00+00:00,-0.00157944
2009-03-05 00:00:00+00:00,-0.00287625
2009-03-06 00:00:00+00:00,0.00086536
2009-03-09 00:00:00+00:00,-0.00021615
2009-03-10 00:00:00+00:00,-0.00144134
2009-03-11 00:00:00+00:00,-0.00043303
2009-03-12 00:00:00+00:00,0.00303249
2009-03-13 00:00:00+00:00,-0.00179960
2009-03-16 00:00:00+00:00,0.00173073
2009-03-17 00:00:00+00:00,-0.00237564
2009-03-18 00:00:00+00:00,0.00194833
2009-03-19 00:00:00+00:00,0.00518545
2009-03-23 00:00:00+00:00,-0.00085978
2009-03-24 00:00:00+00:00,0.00000000
2009-03-25 00:00:00+00:00,-0.00301183
2009-03-26 00:00:00+00:00,-0.00395598
2009-03-27 00:00:00+00:00,-0.00194974
2009-03-30 00:00:00+00:00,0.00065118
2009-03-31 00:00:00+00:00,-0.00108460
2009-04-01 00:00:00+00:00,0.00000000
2009-04-02 00:00:00+00:00,-0.00246109
2009-04-03 00:00:00+00:00,-0.00290255
2009-04-06 00:00:00+00:00,-0.00298377
2009-04-07 00:00:00+00:00,0.00058394
2009-04-08 00:00:00+00:00,-0.00167785
2009-04-09 00:00:00+00:00,-0.00233833
2009-04-10 00:00:00+00:00,0.00109866
2009-04-13 00:00:00+00:00,0.00014633
2009-04-14 00:00:00+00:00,-0.00102414
2009-04-15 00:00:00+00:00,0.00278266
2009-04-16 00:00:00+00:00,-0.00175259
2009-04-17 00:00:00+00:00,0.00080468
2009-04-20 00:00:00+00:00,-0.00131569
2009-04-21 00:00:00+00:00,0.00300081
2009-04-22 00:00:00+00:00,0.00124051
2009-04-23 00:00:00+00:00,0.00036440
