Date,GILT
2006-04-21 00:00:00+00:00,-0.00469696
2006-04-24 00:00:00+00:00,-0.00452694
2006-04-25 00:00:00+00:00,-0.00889292
2006-04-26 00:00:00+00:00,-0.00638046
2006-04-27 00:00:00+00:00,0.00329188
2006-04-28 00:00:00+00:00,0.00292131
2006-05-02 00:00:00+00:00,-0.00127621
2006-05-03 00:00:00+00:00,-0.00319227
2006-05-04 00:00:00+00:00,-0.00475059
2006-05-05 00:00:00+00:00,0.00201465
2006-05-08 00:00:00+00:00,-0.00292745
2006-05-09 00:00:00+00:00,-0.00146587
2006-05-10 00:00:00+00:00,0.00348400
2006-05-11 00:00:00+00:00,-0.00585759
2006-05-12 00:00:00+00:00,-0.00146870
2006-05-15 00:00:00+00:00,0.00872681
2006-05-16 00:00:00+00:00,0.00887141
2006-05-17 00:00:00+00:00,-0.01229284
2006-05-18 00:00:00+00:00,0.01814017
2006-05-19 00:00:00+00:00,-0.00372253
2006-05-22 00:00:00+00:00,0.00563995
2006-05-23 00:00:00+00:00,-0.00798258
2006-05-24 00:00:00+00:00,0.00619308
2006-05-25 00:00:00+00:00,0.00562920
2006-05-26 00:00:00+00:00,-0.00036215
2006-05-30 00:00:00+00:00,-0.00362220
2006-05-31 00:00:00+00:00,-0.00244942
2006-06-01 00:00:00+00:00,-0.00608538
2006-06-02 00:00:00+00:00,0.00701467
2006-06-05 00:00:00+00:00,-0.00236042
2006-06-06 00:00:00+00:00,-0.00799855
2006-06-07 00:00:00+00:00,0.00401533
2006-06-08 00:00:00+00:00,0.00273224
2006-06-09 00:00:00+00:00,0.00582083
2006-06-12 00:00:00+00:00,0.00353677
2006-06-13 00:00:00+00:00,0.00380194
2006-06-14 00:00:00+00:00,-0.00234911
2006-06-15 00:00:00+00:00,-0.01239258
2006-06-16 00:00:00+00:00,0.00163845
2006-06-19 00:00:00+00:00,-0.00764034
2006-06-20 00:00:00+00:00,-0.00766913
2006-06-21 00:00:00+00:00,-0.00064155
2006-06-22 00:00:00+00:00,-0.00165032
2006-06-23 00:00:00+00:00,-0.00220224
2006-06-26 00:00:00+00:00,-0.00174536
2006-06-27 00:00:00+00:00,-0.00018404
2006-06-28 00:00:00+00:00,-0.00110436
2006-06-29 00:00:00+00:00,0.00386740
2006-06-30 00:00:00+00:00,0.00165426
2006-07-03 00:00:00+00:00,-0.00477502
2006-07-04 00:00:00+00:00,0.00699558
2006-07-05 00:00:00+00:00,-0.00476977
2006-07-06 00:00:00+00:00,0.00533284
2006-07-07 00:00:00+00:00,0.00568547
2006-07-10 00:00:00+00:00,-0.00237747
2006-07-11 00:00:00+00:00,0.00402820
2006-07-12 00:00:00+00:00,-0.00511649
2006-07-13 00:00:00+00:00,0.00476321
2006-07-14 00:00:00+00:00,0.00804167
2006-07-17 00:00:00+00:00,-0.00509693
2006-07-18 00:00:00+00:00,-0.00547495
2006-07-19 00:00:00+00:00,0.00365999
2006-07-20 00:00:00+00:00,0.00073066
2006-07-21 00:00:00+00:00,0.00255638
2006-07-24 00:00:00+00:00,0.00127656
2006-07-25 00:00:00+00:00,-0.00537634
2006-07-26 00:00:00+00:00,-0.00328737
2006-07-27 00:00:00+00:00,0.00603677
2006-07-28 00:00:00+00:00,0.00310078
2006-07-31 00:00:00+00:00,-0.00163905
2006-08-01 00:00:00+00:00,-0.00191379
2006-08-02 00:00:00+00:00,-0.00373985
2006-08-03 00:00:00+00:00,-0.01188083
2006-08-04 00:00:00+00:00,0.00459686
2006-08-07 00:00:00+00:00,0.00376078
2006-08-08 00:00:00+00:00,0.00054935
2006-08-09 00:00:00+00:00,-0.00137300
2006-08-10 00:00:00+00:00,-0.00274826
2006-08-11 00:00:00+00:00,-0.00678837
2006-08-14 00:00:00+00:00,-0.00257732
2006-08-15 00:00:00+00:00,0.00405530
2006-08-16 00:00:00+00:00,0.00625460
2006-08-17 00:00:00+00:00,0.00403448
2006-08-18 00:00:00+00:00,0.00677160
2006-08-21 00:00:00+00:00,0.00565435
2006-08-22 00:00:00+00:00,0.00491088
2006-08-23 00:00:00+00:00,-0.00254014
2006-08-24 00:00:00+00:00,-0.00009083
2006-08-25 00:00:00+00:00,0.00072674
2006-08-29 00:00:00+00:00,-0.00326916
2006-08-30 00:00:00+00:00,0.00291068
2006-08-31 00:00:00+00:00,0.00499546
2006-09-01 00:00:00+00:00,0.00190252
2006-09-04 00:00:00+00:00,-0.00353005
2006-09-05 00:00:00+00:00,-0.00290144
2006-09-06 00:00:00+00:00,-0.00290566
2006-09-07 00:00:00+00:00,0.00100027
2006-09-08 00:00:00+00:00,0.00345392
2006-09-11 00:00:00+00:00,-0.00453679
2006-09-12 00:00:00+00:00,-0.00572936
2006-09-13 00:00:00+00:00,0.00547246
2006-09-14 00:00:00+00:00,-0.00036383
2006-09-15 00:00:00+00:00,-0.00072780
2006-09-18 00:00:00+00:00,-0.01137708
2006-09-19 00:00:00+00:00,0.00402733
2006-09-20 00:00:00+00:00,0.00219258
2006-09-21 00:00:00+00:00,0.00282898
2006-09-22 00:00:00+00:00,0.01148273
2006-09-25 00:00:00+00:00,0.00552736
2006-09-26 00:00:00+00:00,-0.00180717
2006-09-27 00:00:00+00:00,-0.00126731
2006-09-28 00:00:00+00:00,-0.00235507
2006-09-29 00:00:00+00:00,-0.00417158
2006-10-02 00:00:00+00:00,-0.00109051
2006-10-03 00:00:00+00:00,-0.00345517
2006-10-04 00:00:00+00:00,0.00364332
2006-10-05 00:00:00+00:00,0.00045459
2006-10-06 00:00:00+00:00,-0.00581554
2006-10-09 00:00:00+00:00,0.00054680
2006-10-10 00:00:00+00:00,-0.00728863
2006-10-11 00:00:00+00:00,-0.00036576
2006-10-12 00:00:00+00:00,-0.00091458
2006-10-13 00:00:00+00:00,-0.00402599
2006-10-16 00:00:00+00:00,0.00018337
2006-10-17 00:00:00+00:00,0.00183352
2006-10-18 00:00:00+00:00,-0.00219820
2006-10-19 00:00:00+00:00,-0.00256739
2006-10-20 00:00:00+00:00,-0.00367242
2006-10-23 00:00:00+00:00,-0.00165563
2006-10-24 00:00:00+00:00,-0.00036822
2006-10-25 00:00:00+00:00,0.00000000
2006-10-26 00:00:00+00:00,0.00534021
2006-10-27 00:00:00+00:00,0.00881543
2006-10-30 00:00:00+00:00,0.00475407
2006-10-31 00:00:00+00:00,0.00693178
2006-11-01 00:00:00+00:00,0.00063631
2006-11-02 00:00:00+00:00,-0.00599727
2006-11-03 00:00:00+00:00,-0.00410135
2006-11-06 00:00:00+00:00,-0.00310531
2006-11-07 00:00:00+00:00,0.00804976
2006-11-08 00:00:00+00:00,-0.00318878
2006-11-09 00:00:00+00:00,0.00392372
2006-11-10 00:00:00+00:00,0.00291439
2006-11-13 00:00:00+00:00,-0.00527465
2006-11-14 00:00:00+00:00,0.00346494
2006-11-15 00:00:00+00:00,-0.00309485
2006-11-16 00:00:00+00:00,-0.00182332
2006-11-17 00:00:00+00:00,0.00109499
2006-11-20 00:00:00+00:00,0.00319197
2006-11-21 00:00:00+00:00,-0.00145680
2006-11-22 00:00:00+00:00,-0.00072893
2006-11-23 00:00:00+00:00,-0.00309908
2006-11-24 00:00:00+00:00,0.00666423
2006-11-27 00:00:00+00:00,-0.00527753
2006-11-28 00:00:00+00:00,0.00401423
2006-11-29 00:00:00+00:00,-0.00100155
2006-11-30 00:00:00+00:00,0.00428129
2006-12-01 00:00:00+00:00,0.00599945
2006-12-04 00:00:00+00:00,0.00000000
2006-12-05 00:00:00+00:00,-0.00389705
2006-12-06 00:00:00+00:00,-0.00009080
2006-12-07 00:00:00+00:00,-0.00345047
2006-12-08 00:00:00+00:00,-0.00382027
2006-12-11 00:00:00+00:00,-0.00574137
2006-12-12 00:00:00+00:00,-0.00292451
2006-12-13 00:00:00+00:00,-0.00228812
2006-12-14 00:00:00+00:00,-0.00742166
2006-12-15 00:00:00+00:00,0.00073570
2006-12-18 00:00:00+00:00,-0.00312607
2006-12-19 00:00:00+00:00,-0.00441948
2006-12-20 00:00:00+00:00,0.00276829
2006-12-21 00:00:00+00:00,-0.00221157
2006-12-22 00:00:00+00:00,-0.00092251
2006-12-27 00:00:00+00:00,-0.00479926
2006-12-28 00:00:00+00:00,-0.00055643
2006-12-29 00:00:00+00:00,0.00612245
2007-01-02 00:00:00+00:00,-0.00258948
2007-01-03 00:00:00+00:00,-0.00407445
2007-01-04 00:00:00+00:00,0.00185580
2007-01-05 00:00:00+00:00,-0.00407898
2007-01-08 00:00:00+00:00,0.00148630
2007-01-09 00:00:00+00:00,-0.00167084
2007-01-10 00:00:00+00:00,-0.00130063
2007-01-11 00:00:00+00:00,-0.00613554
2007-01-12 00:00:00+00:00,-0.00690041
2007-01-15 00:00:00+00:00,0.00074857
2007-01-16 00:00:00+00:00,0.00121598
2007-01-17 00:00:00+00:00,-0.00186951
2007-01-18 00:00:00+00:00,-0.00224551
2007-01-19 00:00:00+00:00,0.00000000
2007-01-22 00:00:00+00:00,0.00206070
2007-01-23 00:00:00+00:00,-0.00112286
2007-01-24 00:00:00+00:00,-0.00149799
2007-01-25 00:00:00+00:00,-0.00730816
2007-01-26 00:00:00+00:00,-0.00394848
2007-01-29 00:00:00+00:00,-0.00386028
2007-01-30 00:00:00+00:00,0.00330095
2007-01-31 00:00:00+00:00,0.00112994
2007-02-01 00:00:00+00:00,-0.00404668
2007-02-02 00:00:00+00:00,0.00009430
2007-02-05 00:00:00+00:00,0.00188555
2007-02-06 00:00:00+00:00,0.00037675
2007-02-07 00:00:00+00:00,0.00357849
2007-02-08 00:00:00+00:00,0.00601617
2007-02-09 00:00:00+00:00,-0.00656045
2007-02-12 00:00:00+00:00,-0.00206864
2007-02-13 00:00:00+00:00,0.00357681
2007-02-14 00:00:00+00:00,0.00056370
2007-02-15 00:00:00+00:00,0.01258570
2007-02-16 00:00:00+00:00,-0.00130719
2007-02-19 00:00:00+00:00,-0.00289611
2007-02-20 00:00:00+00:00,-0.00215134
2007-02-21 00:00:00+00:00,0.00309018
2007-02-22 00:00:00+00:00,-0.00654450
2007-02-23 00:00:00+00:00,0.00581504
2007-02-26 00:00:00+00:00,0.00738801
2007-02-27 00:00:00+00:00,0.00540490
2007-02-28 00:00:00+00:00,0.00111545
2007-03-01 00:00:00+00:00,0.00111483
2007-03-02 00:00:00+00:00,0.00130003
2007-03-05 00:00:00+00:00,0.00324826
2007-03-06 00:00:00+00:00,-0.00148299
2007-03-07 00:00:00+00:00,-0.00018548
2007-03-08 00:00:00+00:00,-0.00027824
2007-03-09 00:00:00+00:00,-0.00639896
2007-03-12 00:00:00+00:00,0.00093023
2007-03-13 00:00:00+00:00,0.00595127
2007-03-14 00:00:00+00:00,0.00407974
2007-03-15 00:00:00+00:00,-0.00657225
2007-03-16 00:00:00+00:00,0.00074280
2007-03-19 00:00:00+00:00,-0.00454764
2007-03-20 00:00:00+00:00,-0.00269692
2007-03-21 00:00:00+00:00,0.00018624
2007-03-22 00:00:00+00:00,-0.00484171
2007-03-23 00:00:00+00:00,-0.00513251
2007-03-26 00:00:00+00:00,0.01393826
2007-03-27 00:00:00+00:00,-0.00498201
2007-03-28 00:00:00+00:00,0.00110988
2007-03-29 00:00:00+00:00,-0.00443705
2007-03-30 00:00:00+00:00,-0.00240875
2007-04-02 00:00:00+00:00,-0.00148409
2007-04-03 00:00:00+00:00,-0.00649773
2007-04-04 00:00:00+00:00,0.00447011
2007-04-05 00:00:00+00:00,-0.00130087
2007-04-10 00:00:00+00:00,-0.00316132
2007-04-11 00:00:00+00:00,-0.00055876
2007-04-12 00:00:00+00:00,-0.00521658
2007-04-13 00:00:00+00:00,-0.00691137
2007-04-16 00:00:00+00:00,0.00374883
2007-04-17 00:00:00+00:00,-0.00149673
2007-04-18 00:00:00+00:00,0.00674031
2007-04-19 00:00:00+00:00,-0.00335884
2007-04-20 00:00:00+00:00,-0.00018692
2007-04-23 00:00:00+00:00,0.00186933
2007-04-24 00:00:00+00:00,-0.00056028
2007-04-25 00:00:00+00:00,-0.00018681
2007-04-26 00:00:00+00:00,-0.00467071
2007-04-27 00:00:00+00:00,-0.00355805
2007-04-30 00:00:00+00:00,0.01050558
2007-05-01 00:00:00+00:00,-0.00373239
2007-05-02 00:00:00+00:00,-0.00486118
2007-05-03 00:00:00+00:00,-0.00487302
2007-05-04 00:00:00+00:00,0.00319399
2007-05-08 00:00:00+00:00,0.00300075
2007-05-09 00:00:00+00:00,0.00056180
2007-05-10 00:00:00+00:00,-0.00280820
2007-05-11 00:00:00+00:00,0.00337458
2007-05-14 00:00:00+00:00,-0.00729927
2007-05-15 00:00:00+00:00,-0.00056354
2007-05-16 00:00:00+00:00,0.00131530
2007-05-17 00:00:00+00:00,-0.00375552
2007-05-18 00:00:00+00:00,-0.00169316
2007-05-21 00:00:00+00:00,-0.00150631
2007-05-22 00:00:00+00:00,0.00075372
2007-05-23 00:00:00+00:00,-0.00809869
2007-05-24 00:00:00+00:00,0.00245840
2007-05-25 00:00:00+00:00,-0.00396638
2007-05-29 00:00:00+00:00,0.00066238
2007-05-30 00:00:00+00:00,-0.00179720
2007-05-31 00:00:00+00:00,-0.00189340
2007-06-01 00:00:00+00:00,-0.00568613
2007-06-04 00:00:00+00:00,-0.00047519
2007-06-05 00:00:00+00:00,-0.00361251
2007-06-06 00:00:00+00:00,0.00571429
2007-06-07 00:00:00+00:00,-0.01054131
2007-06-08 00:00:00+00:00,-0.00658711
2007-06-11 00:00:00+00:00,0.00134087
2007-06-12 00:00:00+00:00,-0.00842186
2007-06-13 00:00:00+00:00,-0.00442053
2007-06-14 00:00:00+00:00,0.00038525
2007-06-15 00:00:00+00:00,-0.00105922
2007-06-18 00:00:00+00:00,-0.00163761
2007-06-19 00:00:00+00:00,0.00327724
2007-06-20 00:00:00+00:00,-0.00510106
2007-06-21 00:00:00+00:00,-0.00106147
2007-06-22 00:00:00+00:00,-0.00347557
2007-06-25 00:00:00+00:00,0.00522446
2007-06-26 00:00:00+00:00,0.00106147
2007-06-27 00:00:00+00:00,0.00636206
2007-06-28 00:00:00+00:00,-0.00134525
2007-06-29 00:00:00+00:00,-0.00644231
2007-07-02 00:00:00+00:00,0.00694110
2007-07-03 00:00:00+00:00,-0.00614853
2007-07-04 00:00:00+00:00,-0.00462561
2007-07-05 00:00:00+00:00,-0.00367043
2007-07-06 00:00:00+00:00,-0.00445133
2007-07-09 00:00:00+00:00,-0.00058190
2007-07-10 00:00:00+00:00,0.01474583
2007-07-11 00:00:00+00:00,-0.00019260
2007-07-12 00:00:00+00:00,-0.00308196
2007-07-13 00:00:00+00:00,-0.00501592
2007-07-16 00:00:00+00:00,0.00493182
2007-07-17 00:00:00+00:00,-0.00366618
2007-07-18 00:00:00+00:00,0.01024551
2007-07-19 00:00:00+00:00,0.00057698
2007-07-20 00:00:00+00:00,0.01480485
2007-07-23 00:00:00+00:00,-0.00133601
2007-07-24 00:00:00+00:00,0.00057296
2007-07-25 00:00:00+00:00,0.00420048
2007-07-26 00:00:00+00:00,0.00971706
2007-07-27 00:00:00+00:00,0.00284414
2007-07-30 00:00:00+00:00,0.00473350
2007-07-31 00:00:00+00:00,-0.00661126
2007-08-01 00:00:00+00:00,0.00208472
2007-08-02 00:00:00+00:00,-0.00435441
2007-08-03 00:00:00+00:00,0.00739968
2007-08-06 00:00:00+00:00,-0.00094518
2007-08-07 00:00:00+00:00,-0.00094563
2007-08-08 00:00:00+00:00,-0.01267739
2007-08-09 00:00:00+00:00,0.00571265
2007-08-10 00:00:00+00:00,0.00474699
2007-08-13 00:00:00+00:00,-0.00094715
2007-08-14 00:00:00+00:00,0.00805458
2007-08-15 00:00:00+00:00,0.00547325
2007-08-16 00:00:00+00:00,0.00752658
2007-08-17 00:00:00+00:00,0.00093729
2007-08-20 00:00:00+00:00,0.00056211
2007-08-21 00:00:00+00:00,0.00880397
2007-08-22 00:00:00+00:00,-0.01286833
2007-08-23 00:00:00+00:00,0.00422377
2007-08-24 00:00:00+00:00,-0.00187319
2007-08-28 00:00:00+00:00,0.00346897
2007-08-29 00:00:00+00:00,0.00299513
2007-08-30 00:00:00+00:00,0.00084104
2007-08-31 00:00:00+00:00,-0.00102737
2007-09-03 00:00:00+00:00,-0.00569987
2007-09-04 00:00:00+00:00,-0.00084333
2007-09-05 00:00:00+00:00,0.00590607
2007-09-06 00:00:00+00:00,0.00289774
2007-09-07 00:00:00+00:00,0.00961359
2007-09-10 00:00:00+00:00,0.00705926
2007-09-11 00:00:00+00:00,-0.00092558
2007-09-12 00:00:00+00:00,0.00083341
2007-09-13 00:00:00+00:00,-0.00407257
2007-09-14 00:00:00+00:00,0.00844078
2007-09-17 00:00:00+00:00,0.00221648
2007-09-18 00:00:00+00:00,-0.01411619
2007-09-19 00:00:00+00:00,-0.00659667
2007-09-20 00:00:00+00:00,-0.00643237
2007-09-21 00:00:00+00:00,-0.00878998
2007-09-24 00:00:00+00:00,0.00131505
2007-09-25 00:00:00+00:00,0.00290971
2007-09-26 00:00:00+00:00,-0.00561535
2007-09-27 00:00:00+00:00,-0.00187705
2007-09-28 00:00:00+00:00,0.00807436
2007-10-01 00:00:00+00:00,0.00224425
2007-10-02 00:00:00+00:00,0.00354941
2007-10-03 00:00:00+00:00,-0.00149184
2007-10-04 00:00:00+00:00,0.00298591
2007-10-05 00:00:00+00:00,-0.00130439
2007-10-08 00:00:00+00:00,-0.00018646
2007-10-09 00:00:00+00:00,0.00820513
2007-10-10 00:00:00+00:00,-0.01225741
2007-10-11 00:00:00+00:00,-0.00579277
2007-10-12 00:00:00+00:00,-0.00899550
2007-10-15 00:00:00+00:00,-0.00188253
2007-10-16 00:00:00+00:00,0.00226116
2007-10-17 00:00:00+00:00,0.00621118
2007-10-18 00:00:00+00:00,0.00806830
2007-10-19 00:00:00+00:00,0.01083910
2007-10-22 00:00:00+00:00,0.00297398
2007-10-23 00:00:00+00:00,-0.00241277
2007-10-24 00:00:00+00:00,0.00706123
2007-10-25 00:00:00+00:00,-0.00185168
2007-10-26 00:00:00+00:00,-0.00092670
2007-10-29 00:00:00+00:00,0.00092713
2007-10-30 00:00:00+00:00,-0.00333611
2007-10-31 00:00:00+00:00,-0.00798292
2007-11-01 00:00:00+00:00,0.00167754
2007-11-02 00:00:00+00:00,0.00800819
2007-11-05 00:00:00+00:00,0.00055648
2007-11-06 00:00:00+00:00,-0.00092721
2007-11-07 00:00:00+00:00,0.00575139
2007-11-08 00:00:00+00:00,0.00702988
2007-11-09 00:00:00+00:00,0.00755830
2007-11-12 00:00:00+00:00,-0.00275482
2007-11-13 00:00:00+00:00,0.00128736
2007-11-14 00:00:00+00:00,0.00202169
2007-11-15 00:00:00+00:00,0.00826219
2007-11-16 00:00:00+00:00,0.00603401
2007-11-19 00:00:00+00:00,0.00328138
2007-11-20 00:00:00+00:00,-0.00273000
2007-11-21 00:00:00+00:00,0.00783670
2007-11-22 00:00:00+00:00,0.00462921
2007-11-23 00:00:00+00:00,-0.00805722
2007-11-26 00:00:00+00:00,0.00227211
2007-11-27 00:00:00+00:00,-0.00381333
2007-11-28 00:00:00+00:00,-0.01182571
2007-11-29 00:00:00+00:00,0.01436676
2007-11-30 00:00:00+00:00,-0.00926683
2007-12-03 00:00:00+00:00,0.00675367
2007-12-04 00:00:00+00:00,0.00809532
2007-12-05 00:00:00+00:00,0.00443881
2007-12-06 00:00:00+00:00,-0.00931031
2007-12-07 00:00:00+00:00,-0.01353069
2007-12-10 00:00:00+00:00,-0.00886898
2007-12-11 00:00:00+00:00,0.00440812
2007-12-12 00:00:00+00:00,-0.02025108
2007-12-13 00:00:00+00:00,0.00499861
2007-12-14 00:00:00+00:00,-0.00443213
2007-12-17 00:00:00+00:00,0.00601518
2007-12-18 00:00:00+00:00,0.00064532
2007-12-19 00:00:00+00:00,0.00913116
2007-12-20 00:00:00+00:00,0.01459787
2007-12-21 00:00:00+00:00,-0.00747357
2007-12-24 00:00:00+00:00,0.00676912
2007-12-27 00:00:00+00:00,-0.00364631
2007-12-28 00:00:00+00:00,0.01079597
2007-12-31 00:00:00+00:00,0.00618801
2008-01-02 00:00:00+00:00,0.00852762
2008-01-03 00:00:00+00:00,-0.00090334
2008-01-04 00:00:00+00:00,0.00632625
2008-01-07 00:00:00+00:00,-0.00018018
2008-01-08 00:00:00+00:00,-0.00540589
2008-01-09 00:00:00+00:00,0.00813082
2008-01-10 00:00:00+00:00,0.00053986
2008-01-11 00:00:00+00:00,-0.00305838
2008-01-14 00:00:00+00:00,0.00216216
2008-01-15 00:00:00+00:00,0.00251980
2008-01-16 00:00:00+00:00,0.00251663
2008-01-17 00:00:00+00:00,-0.00484783
2008-01-18 00:00:00+00:00,-0.00341942
2008-01-21 00:00:00+00:00,0.01009555
2008-01-22 00:00:00+00:00,-0.01937220
2008-01-23 00:00:00+00:00,0.01068647
2008-01-24 00:00:00+00:00,-0.01531394
2008-01-25 00:00:00+00:00,0.00090777
2008-01-28 00:00:00+00:00,0.00544415
2008-01-29 00:00:00+00:00,-0.01357343
2008-01-30 00:00:00+00:00,0.00236880
2008-01-31 00:00:00+00:00,0.01237601
2008-02-01 00:00:00+00:00,0.00018088
2008-02-04 00:00:00+00:00,-0.00542594
2008-02-05 00:00:00+00:00,0.01342038
2008-02-06 00:00:00+00:00,-0.00666547
2008-02-07 00:00:00+00:00,0.00524175
2008-02-08 00:00:00+00:00,-0.00162250
2008-02-11 00:00:00+00:00,-0.00829950
2008-02-12 00:00:00+00:00,-0.01838935
2008-02-13 00:00:00+00:00,0.00146279
2008-02-14 00:00:00+00:00,-0.00338023
2008-02-15 00:00:00+00:00,0.00384299
2008-02-18 00:00:00+00:00,-0.00867580
2008-02-19 00:00:00+00:00,0.00109961
2008-02-20 00:00:00+00:00,-0.00640850
2008-02-21 00:00:00+00:00,-0.00128558
2008-02-22 00:00:00+00:00,-0.00055142
2008-02-25 00:00:00+00:00,-0.00533186
2008-02-26 00:00:00+00:00,0.00193566
2008-02-27 00:00:00+00:00,0.00128913
2008-02-28 00:00:00+00:00,0.01343517
2008-02-29 00:00:00+00:00,0.01910595
2008-03-03 00:00:00+00:00,0.00307859
2008-03-04 00:00:00+00:00,0.00542446
2008-03-05 00:00:00+00:00,-0.00892616
2008-03-06 00:00:00+00:00,0.01304112
2008-03-07 00:00:00+00:00,0.00971747
2008-03-10 00:00:00+00:00,0.00564112
2008-03-11 00:00:00+00:00,-0.01071524
2008-03-12 00:00:00+00:00,-0.01005476
2008-03-13 00:00:00+00:00,0.00983577
2008-03-14 00:00:00+00:00,0.00323247
2008-03-17 00:00:00+00:00,0.00573734
2008-03-18 00:00:00+00:00,-0.00831471
2008-03-19 00:00:00+00:00,0.00691215
2008-03-20 00:00:00+00:00,0.00268384
2008-03-25 00:00:00+00:00,-0.02197802
2008-03-26 00:00:00+00:00,-0.00135514
2008-03-27 00:00:00+00:00,-0.00777999
2008-03-28 00:00:00+00:00,0.01162474
2008-03-31 00:00:00+00:00,0.00993228
2008-04-01 00:00:00+00:00,-0.01383648
2008-04-02 00:00:00+00:00,0.00054284
2008-04-03 00:00:00+00:00,-0.00217077
2008-04-04 00:00:00+00:00,-0.00072438
2008-04-07 00:00:00+00:00,-0.00760870
2008-04-08 00:00:00+00:00,0.00072740
2008-04-09 00:00:00+00:00,-0.00327213
2008-04-10 00:00:00+00:00,0.00619082
2008-04-11 00:00:00+00:00,0.00943910
2008-04-14 00:00:00+00:00,-0.00307136
2008-04-15 00:00:00+00:00,0.00000000
2008-04-16 00:00:00+00:00,-0.01429476
2008-04-17 00:00:00+00:00,-0.01622016
2008-04-18 00:00:00+00:00,-0.01414791
2008-04-21 00:00:00+00:00,0.00869726
2008-04-22 00:00:00+00:00,-0.00423768
2008-04-23 00:00:00+00:00,0.00332349
2008-04-24 00:00:00+00:00,-0.01511521
2008-04-25 00:00:00+00:00,-0.00148588
2008-04-28 00:00:00+00:00,0.00483271
2008-04-29 00:00:00+00:00,0.00741702
2008-04-30 00:00:00+00:00,0.00055422
2008-05-01 00:00:00+00:00,0.00646412
2008-05-02 00:00:00+00:00,-0.01693667
2008-05-06 00:00:00+00:00,0.01076866
2008-05-07 00:00:00+00:00,-0.00535549
2008-05-08 00:00:00+00:00,0.01481344
2008-05-09 00:00:00+00:00,0.00496278
2008-05-12 00:00:00+00:00,-0.00999267
2008-05-13 00:00:00+00:00,-0.01294053
2008-05-14 00:00:00+00:00,-0.01525236
2008-05-15 00:00:00+00:00,-0.00447136
2008-05-16 00:00:00+00:00,0.00970964
2008-05-19 00:00:00+00:00,-0.00743287
2008-05-20 00:00:00+00:00,0.00475613
2008-05-21 00:00:00+00:00,-0.01116279
2008-05-22 00:00:00+00:00,-0.01243804
2008-05-23 00:00:00+00:00,0.00338728
2008-05-27 00:00:00+00:00,-0.00037573
2008-05-28 00:00:00+00:00,-0.00507328
2008-05-29 00:00:00+00:00,-0.01007818
2008-05-30 00:00:00+00:00,0.00634290
2008-06-02 00:00:00+00:00,0.00301972
2008-06-03 00:00:00+00:00,-0.01158956
2008-06-04 00:00:00+00:00,0.01288855
2008-06-05 00:00:00+00:00,-0.01487759
2008-06-06 00:00:00+00:00,0.00569206
2008-06-09 00:00:00+00:00,-0.02128465
2008-06-10 00:00:00+00:00,0.00133869
2008-06-11 00:00:00+00:00,-0.00076445
2008-06-12 00:00:00+00:00,-0.00401491
2008-06-13 00:00:00+00:00,-0.01551724
2008-06-16 00:00:00+00:00,0.00675741
2008-06-17 00:00:00+00:00,0.00731191
2008-06-18 00:00:00+00:00,-0.00038394
2008-06-19 00:00:00+00:00,-0.01236817
2008-06-20 00:00:00+00:00,0.01321756
2008-06-23 00:00:00+00:00,0.00306719
2008-06-24 00:00:00+00:00,-0.00315820
2008-06-25 00:00:00+00:00,0.00086265
2008-06-26 00:00:00+00:00,0.03239641
2008-06-27 00:00:00+00:00,-0.00247148
2008-06-30 00:00:00+00:00,-0.01446655
2008-07-01 00:00:00+00:00,-0.00392758
2008-07-02 00:00:00+00:00,0.00306896
2008-07-03 00:00:00+00:00,0.01398066
2008-07-04 00:00:00+00:00,0.01046025
2008-07-07 00:00:00+00:00,0.00719152
2008-07-08 00:00:00+00:00,0.00188573
2008-07-09 00:00:00+00:00,0.00357950
2008-07-10 00:00:00+00:00,0.00338505
2008-07-11 00:00:00+00:00,-0.00356707
2008-07-14 00:00:00+00:00,0.00000000
2008-07-15 00:00:00+00:00,0.00498401
2008-07-16 00:00:00+00:00,-0.00112507
2008-07-17 00:00:00+00:00,-0.00262664
2008-07-18 00:00:00+00:00,-0.02160436
2008-07-21 00:00:00+00:00,-0.00208630
2008-07-22 00:00:00+00:00,0.00816404
2008-07-23 00:00:00+00:00,-0.00605087
2008-07-24 00:00:00+00:00,0.01081081
2008-07-25 00:00:00+00:00,-0.00037729
2008-07-28 00:00:00+00:00,0.00509434
2008-07-29 00:00:00+00:00,0.00658700
2008-07-30 00:00:00+00:00,0.00787845
2008-07-31 00:00:00+00:00,0.00597907
2008-08-01 00:00:00+00:00,-0.00447094
2008-08-04 00:00:00+00:00,0.00578790
2008-08-05 00:00:00+00:00,0.00595737
2008-08-06 00:00:00+00:00,0.00334107
2008-08-07 00:00:00+00:00,0.00759752
2008-08-08 00:00:00+00:00,0.00073842
2008-08-11 00:00:00+00:00,-0.00424433
2008-08-12 00:00:00+00:00,0.00998613
2008-08-13 00:00:00+00:00,0.00754439
2008-08-14 00:00:00+00:00,-0.00477152
2008-08-15 00:00:00+00:00,0.00809419
2008-08-18 00:00:00+00:00,-0.00201539
2008-08-19 00:00:00+00:00,0.00073361
2008-08-20 00:00:00+00:00,0.00385003
2008-08-21 00:00:00+00:00,-0.00082342
2008-08-22 00:00:00+00:00,-0.00576606
2008-08-26 00:00:00+00:00,0.01697715
2008-08-27 00:00:00+00:00,-0.00446266
