Date,DAX
2002-06-21 00:00:00+00:00,-0.00466690
2002-06-24 00:00:00+00:00,-0.01969288
2002-06-25 00:00:00+00:00,0.01255530
2002-06-26 00:00:00+00:00,-0.02338214
2002-06-27 00:00:00+00:00,0.03143894
2002-06-28 00:00:00+00:00,0.03669402
2002-07-01 00:00:00+00:00,-0.00802895
2002-07-02 00:00:00+00:00,-0.03385773
2002-07-03 00:00:00+00:00,-0.01522124
2002-07-04 00:00:00+00:00,0.02755811
2002-07-05 00:00:00+00:00,0.04967351
2002-07-08 00:00:00+00:00,-0.00810931
2002-07-09 00:00:00+00:00,-0.01556725
2002-07-10 00:00:00+00:00,-0.03765643
2002-07-11 00:00:00+00:00,-0.01182173
2002-07-12 00:00:00+00:00,-0.00574231
