Date,KOSDAQ
2022-10-21 00:00:00+00:00,-0.01225847
2022-10-24 00:00:00+00:00,0.07304131
2022-10-25 00:00:00+00:00,-0.00953815
2022-10-26 00:00:00+00:00,-0.00252220
2022-10-27 00:00:00+00:00,0.09656566
2022-10-28 00:00:00+00:00,-0.08274700
2022-10-31 00:00:00+00:00,0.02551225
2022-11-01 00:00:00+00:00,-0.00396589
2022-11-02 00:00:00+00:00,-0.00446872
2022-11-03 00:00:00+00:00,-0.03436255
2022-11-04 00:00:00+00:00,-0.01925220
2022-11-07 00:00:00+00:00,0.03923155
2022-11-08 00:00:00+00:00,0.06063024
2022-11-09 00:00:00+00:00,-0.02112950
2022-11-10 00:00:00+00:00,-0.02125575
2022-11-11 00:00:00+00:00,0.09137310
2022-11-14 00:00:00+00:00,-0.00265026
2022-11-15 00:00:00+00:00,0.06127311
2022-11-16 00:00:00+00:00,-0.01461397
2022-11-17 00:00:00+00:00,-0.05028507
2022-11-18 00:00:00+00:00,0.02679659
2022-11-21 00:00:00+00:00,-0.05446888
2022-11-22 00:00:00+00:00,-0.03065356
2022-11-23 00:00:00+00:00,0.03434740
2022-11-24 00:00:00+00:00,0.03595310
2022-11-25 00:00:00+00:00,-0.00638704
2022-11-28 00:00:00+00:00,-0.03941356
2022-11-29 00:00:00+00:00,0.00029129
2022-11-30 00:00:00+00:00,0.00538582
2022-12-01 00:00:00+00:00,0.05243301
2022-12-02 00:00:00+00:00,-0.02662527
2022-12-05 00:00:00+00:00,-0.00171985
2022-12-06 00:00:00+00:00,-0.03903186
2022-12-07 00:00:00+00:00,-0.02128901
2022-12-08 00:00:00+00:00,0.01251848
2022-12-09 00:00:00+00:00,0.00892244
2022-12-12 00:00:00+00:00,-0.01168959
2022-12-13 00:00:00+00:00,-0.00000000
2022-12-14 00:00:00+00:00,0.03643525
2022-12-15 00:00:00+00:00,-0.01360610
2022-12-16 00:00:00+00:00,-0.04286128
2022-12-19 00:00:00+00:00,0.00804290
2022-12-20 00:00:00+00:00,-0.03369232
2022-12-21 00:00:00+00:00,0.00738818
