Date,BITCOIN
2019-12-16 00:00:00+00:00,-0.06171108
2019-12-17 00:00:00+00:00,-0.08755427
2019-12-18 00:00:00+00:00,0.14035855
2019-12-19 00:00:00+00:00,0.03353867
2019-12-20 00:00:00+00:00,0.00764420
2019-12-22 00:00:00+00:00,0.04347826
2019-12-23 00:00:00+00:00,0.01124339
2019-12-24 00:00:00+00:00,-0.01425662
2019-12-26 00:00:00+00:00,0.00067889
2019-12-27 00:00:00+00:00,-0.01774744
2019-12-30 00:00:00+00:00,0.01162791
2019-12-31 00:00:00+00:00,-0.02590320
2020-01-01 00:00:00+00:00,-0.00068966
2020-01-02 00:00:00+00:00,-0.06832298
2020-01-03 00:00:00+00:00,0.12231760
2020-01-05 00:00:00+00:00,0.00873656
2020-01-06 00:00:00+00:00,0.12676056
2020-01-07 00:00:00+00:00,0.09962169
2020-01-08 00:00:00+00:00,-0.03790614
2020-01-09 00:00:00+00:00,-0.05756277
2020-01-10 00:00:00+00:00,0.07318612
2020-01-12 00:00:00+00:00,0.02136752
2020-01-13 00:00:00+00:00,-0.01201201
2020-01-14 00:00:00+00:00,0.19636364
2020-01-15 00:00:00+00:00,-0.01991150
2020-01-16 00:00:00+00:00,-0.02690583
2020-01-17 00:00:00+00:00,0.03904924
2020-01-19 00:00:00+00:00,-0.05220794
2020-01-20 00:00:00+00:00,-0.00739477
2020-01-21 00:00:00+00:00,0.02226027
2020-01-22 00:00:00+00:00,-0.02426637
2020-01-23 00:00:00+00:00,-0.07212364
2020-01-24 00:00:00+00:00,0.02368265
2020-01-26 00:00:00+00:00,0.01392111
2020-01-27 00:00:00+00:00,0.07951945
2020-01-28 00:00:00+00:00,0.11909989
2020-01-29 00:00:00+00:00,0.00155925
2020-01-30 00:00:00+00:00,0.03755869
2020-01-31 00:00:00+00:00,-0.04681934
2020-02-02 00:00:00+00:00,-0.00052247
2020-02-03 00:00:00+00:00,-0.00679561
2020-02-04 00:00:00+00:00,-0.01427061
2020-02-05 00:00:00+00:00,0.10230316
2020-02-06 00:00:00+00:00,0.02178318
2020-02-07 00:00:00+00:00,0.00049850
2020-02-09 00:00:00+00:00,0.08767535
2020-02-10 00:00:00+00:00,-0.06273946
2020-02-11 00:00:00+00:00,0.09768130
2020-02-12 00:00:00+00:00,0.02264151
2020-02-13 00:00:00+00:00,-0.04345794
2020-02-14 00:00:00+00:00,0.03631151
2020-02-16 00:00:00+00:00,-0.04600022
2020-02-17 00:00:00+00:00,-0.10673881
2020-02-18 00:00:00+00:00,0.09136800
2020-02-19 00:00:00+00:00,-0.11688931
2020-02-20 00:00:00+00:00,0.01282051
2020-02-21 00:00:00+00:00,0.02606030
2020-02-23 00:00:00+00:00,0.03251626
2020-02-24 00:00:00+00:00,-0.05377907
2020-02-25 00:00:00+00:00,-0.06164035
2020-02-26 00:00:00+00:00,-0.14255983
2020-02-27 00:00:00+00:00,0.01167315
2020-02-28 00:00:00+00:00,-0.04629113
2020-03-01 00:00:00+00:00,-0.01020408
2020-03-02 00:00:00+00:00,0.08740656
2020-03-03 00:00:00+00:00,-0.03626374
2020-03-04 00:00:00+00:00,-0.01117318
2020-03-05 00:00:00+00:00,0.07466063
2020-03-06 00:00:00+00:00,0.01517615
2020-03-08 00:00:00+00:00,-0.10955208
2020-03-09 00:00:00+00:00,-0.20909091
2020-03-10 00:00:00+00:00,0.02714646
2020-03-11 00:00:00+00:00,-0.01986344
2020-03-12 00:00:00+00:00,-0.41686137
2020-03-13 00:00:00+00:00,-0.15721649
2020-03-15 00:00:00+00:00,0.01502347
2020-03-16 00:00:00+00:00,-0.18443003
2020-03-17 00:00:00+00:00,0.22085890
2020-03-18 00:00:00+00:00,-0.02580927
2020-03-19 00:00:00+00:00,0.35403151
2020-03-20 00:00:00+00:00,-0.11838990
2020-03-22 00:00:00+00:00,-0.01330008
2020-03-23 00:00:00+00:00,0.19880546
2020-03-24 00:00:00+00:00,0.08652374
2020-03-25 00:00:00+00:00,-0.04029304
2020-03-26 00:00:00+00:00,0.01940299
2020-03-27 00:00:00+00:00,-0.01033210
2020-03-29 00:00:00+00:00,-0.24703264
2020-03-30 00:00:00+00:00,0.22118644
2020-03-31 00:00:00+00:00,-0.01526718
2020-04-01 00:00:00+00:00,0.03374233
2020-04-02 00:00:00+00:00,0.10751880
2020-04-03 00:00:00+00:00,-0.06685838
2020-04-06 00:00:00+00:00,0.19584570
2020-04-07 00:00:00+00:00,-0.03106009
2020-04-08 00:00:00+00:00,0.03790489
2020-04-09 00:00:00+00:00,-0.01952862
2020-04-12 00:00:00+00:00,-0.08207934
2020-04-13 00:00:00+00:00,-0.04964539
2020-04-14 00:00:00+00:00,0.01746725
2020-04-15 00:00:00+00:00,-0.06101938
2020-04-16 00:00:00+00:00,0.13946588
2020-04-17 00:00:00+00:00,-0.02990115
2020-04-19 00:00:00+00:00,0.03659395
2020-04-20 00:00:00+00:00,-0.08668516
2020-04-21 00:00:00+00:00,0.00000000
2020-04-22 00:00:00+00:00,0.07759246
2020-04-23 00:00:00+00:00,0.07247387
2020-04-24 00:00:00+00:00,-0.01432292
2020-04-26 00:00:00+00:00,0.00786370
2020-04-27 00:00:00+00:00,0.05266580
2020-04-28 00:00:00+00:00,-0.01272265
2020-04-29 00:00:00+00:00,0.27859425
2020-04-30 00:00:00+00:00,-0.01629213
2020-05-01 00:00:00+00:00,-0.00400458
2020-05-03 00:00:00+00:00,0.02441794
2020-05-04 00:00:00+00:00,0.02549889
2020-05-05 00:00:00+00:00,0.00499445
2020-05-06 00:00:00+00:00,0.08236595
2020-05-07 00:00:00+00:00,0.14587738
2020-05-08 00:00:00+00:00,0.00742207
2020-05-10 00:00:00+00:00,-0.25073892
2020-05-11 00:00:00+00:00,-0.02759009
2020-05-12 00:00:00+00:00,0.04041570
2020-05-13 00:00:00+00:00,0.12178771
2020-05-14 00:00:00+00:00,0.08592514
2020-05-15 00:00:00+00:00,-0.09154930
2020-05-17 00:00:00+00:00,0.04962647
2020-05-18 00:00:00+00:00,0.03711235
2020-05-19 00:00:00+00:00,0.00913312
2020-05-20 00:00:00+00:00,-0.04972095
2020-05-21 00:00:00+00:00,-0.09692548
2020-05-22 00:00:00+00:00,0.01735358
2020-05-24 00:00:00+00:00,-0.01725067
2020-05-25 00:00:00+00:00,-0.05375754
2020-05-26 00:00:00+00:00,0.00388242
2020-05-27 00:00:00+00:00,0.07338936
2020-05-28 00:00:00+00:00,0.06903991
2020-05-29 00:00:00+00:00,-0.00888192
2020-05-31 00:00:00+00:00,0.01258521
2020-06-01 00:00:00+00:00,0.05529473
2020-06-02 00:00:00+00:00,-0.05670886
2020-06-03 00:00:00+00:00,0.01832461
2020-06-04 00:00:00+00:00,0.06085611
2020-06-05 00:00:00+00:00,-0.02255639
2020-06-07 00:00:00+00:00,0.00609137
2020-06-08 00:00:00+00:00,-0.00403633
2020-06-09 00:00:00+00:00,0.00253165
2020-06-10 00:00:00+00:00,0.03578629
2020-06-11 00:00:00+00:00,-0.12593330
2020-06-12 00:00:00+00:00,0.02283590
2020-06-14 00:00:00+00:00,-0.02679979
2020-06-15 00:00:00+00:00,0.03313736
2020-06-16 00:00:00+00:00,0.00839454
2020-06-17 00:00:00+00:00,-0.01356943
2020-06-18 00:00:00+00:00,-0.01573977
2020-06-19 00:00:00+00:00,-0.01640212
2020-06-21 00:00:00+00:00,0.00212427
2020-06-22 00:00:00+00:00,0.08470964
2020-06-23 00:00:00+00:00,-0.00357690
2020-06-24 00:00:00+00:00,-0.08014293
2020-06-25 00:00:00+00:00,-0.00531067
2020-06-26 00:00:00+00:00,-0.02187834
2020-06-28 00:00:00+00:00,-0.01613771
2020-06-29 00:00:00+00:00,0.02173913
2020-06-30 00:00:00+00:00,-0.01662198
2020-07-01 00:00:00+00:00,0.02871073
2020-07-02 00:00:00+00:00,-0.04113248
2020-07-03 00:00:00+00:00,0.00652529
2020-07-05 00:00:00+00:00,-0.00271739
2020-07-06 00:00:00+00:00,0.04782609
2020-07-07 00:00:00+00:00,-0.01117616
2020-07-08 00:00:00+00:00,0.04598930
2020-07-09 00:00:00+00:00,-0.05208333
2020-07-10 00:00:00+00:00,0.00268817
2020-07-12 00:00:00+00:00,0.01766595
2020-07-13 00:00:00+00:00,-0.01385189
2020-07-14 00:00:00+00:00,0.00375134
2020-07-15 00:00:00+00:00,-0.01762821
2020-07-16 00:00:00+00:00,-0.02421959
2020-07-17 00:00:00+00:00,0.01691217
2020-07-20 00:00:00+00:00,-0.00109410
2020-07-21 00:00:00+00:00,0.05300162
2020-07-22 00:00:00+00:00,0.03000000
2020-07-23 00:00:00+00:00,0.01869159
2020-07-24 00:00:00+00:00,-0.00051493
2020-07-26 00:00:00+00:00,0.03525805
2020-07-27 00:00:00+00:00,0.14461994
2020-07-28 00:00:00+00:00,-0.02716688
2020-07-29 00:00:00+00:00,0.02836879
2020-07-30 00:00:00+00:00,-0.01034483
2020-07-31 00:00:00+00:00,0.01916376
2020-08-02 00:00:00+00:00,0.13247863
2020-08-03 00:00:00+00:00,0.01091703
2020-08-04 00:00:00+00:00,-0.00305410
2020-08-05 00:00:00+00:00,0.07373473
2020-08-06 00:00:00+00:00,0.01883633
2020-08-07 00:00:00+00:00,-0.04318937
2020-08-09 00:00:00+00:00,0.00934977
2020-08-10 00:00:00+00:00,0.04421053
2020-08-11 00:00:00+00:00,-0.09701493
2020-08-12 00:00:00+00:00,0.04230266
2020-08-13 00:00:00+00:00,0.03743088
2020-08-14 00:00:00+00:00,0.00542571
2020-08-16 00:00:00+00:00,0.02917882
2020-08-17 00:00:00+00:00,0.07641742
2020-08-18 00:00:00+00:00,-0.05411811
2020-08-19 00:00:00+00:00,-0.05456026
2020-08-20 00:00:00+00:00,0.01465048
2020-08-21 00:00:00+00:00,-0.04279186
2020-08-23 00:00:00+00:00,0.01019541
2020-08-24 00:00:00+00:00,0.01269036
2020-08-25 00:00:00+00:00,-0.08559499
2020-08-26 00:00:00+00:00,0.03740757
2020-08-27 00:00:00+00:00,-0.05653105
2020-08-28 00:00:00+00:00,0.05753184
2020-08-30 00:00:00+00:00,0.01626712
2020-08-31 00:00:00+00:00,0.02064027
2020-09-01 00:00:00+00:00,0.04749895
2020-09-02 00:00:00+00:00,-0.11803279
2020-09-03 00:00:00+00:00,-0.12053960
2020-09-04 00:00:00+00:00,-0.02463970
2020-09-06 00:00:00+00:00,-0.03563057
2020-09-07 00:00:00+00:00,0.00631988
2020-09-08 00:00:00+00:00,-0.08234174
2020-09-09 00:00:00+00:00,0.06558982
2020-09-10 00:00:00+00:00,0.00722195
2020-09-11 00:00:00+00:00,-0.00668258
2020-09-14 00:00:00+00:00,0.07293666
2020-09-15 00:00:00+00:00,0.01623377
2020-09-16 00:00:00+00:00,0.05473781
2020-09-17 00:00:00+00:00,-0.02650500
2020-09-18 00:00:00+00:00,-0.01179673
2020-09-20 00:00:00+00:00,-0.00091033
2020-09-21 00:00:00+00:00,-0.06879271
2020-09-22 00:00:00+00:00,-0.00236518
2020-09-23 00:00:00+00:00,-0.02884161
2020-09-24 00:00:00+00:00,0.11354776
2020-09-25 00:00:00+00:00,0.00091449
2020-09-27 00:00:00+00:00,0.00183739
2020-09-28 00:00:00+00:00,0.02109124
2020-09-29 00:00:00+00:00,-0.02084277
2020-09-30 00:00:00+00:00,-0.01008249
2020-10-01 00:00:00+00:00,-0.01938163
2020-10-02 00:00:00+00:00,-0.02093023
2020-10-04 00:00:00+00:00,0.01409774
2020-10-05 00:00:00+00:00,0.03521779
2020-10-06 00:00:00+00:00,-0.03761468
2020-10-07 00:00:00+00:00,0.01914099
2020-10-08 00:00:00+00:00,0.04720037
2020-10-09 00:00:00+00:00,0.02579186
2020-10-11 00:00:00+00:00,0.05948122
2020-10-12 00:00:00+00:00,0.05381944
2020-10-13 00:00:00+00:00,-0.04312896
2020-10-14 00:00:00+00:00,-0.00777202
2020-10-15 00:00:00+00:00,0.02164502
2020-10-16 00:00:00+00:00,-0.03648069
2020-10-18 00:00:00+00:00,0.01396875
2020-10-19 00:00:00+00:00,0.06635071
2020-10-20 00:00:00+00:00,0.02728799
2020-10-21 00:00:00+00:00,0.21496486
2020-10-22 00:00:00+00:00,-0.02021715
2020-10-23 00:00:00+00:00,-0.01059002
2020-10-25 00:00:00+00:00,0.01929625
2020-10-26 00:00:00+00:00,0.00150546
2020-10-27 00:00:00+00:00,0.10135135
2020-10-28 00:00:00+00:00,-0.06568557
2020-10-29 00:00:00+00:00,0.04867257
2020-10-30 00:00:00+00:00,0.01416122
2020-11-01 00:00:00+00:00,0.02011494
2020-11-02 00:00:00+00:00,-0.02806394
2020-11-03 00:00:00+00:00,0.04565217
2020-11-04 00:00:00+00:00,0.02138100
2020-11-05 00:00:00+00:00,0.21844660
2020-11-06 00:00:00+00:00,-0.02146465
2020-11-08 00:00:00+00:00,0.00946074
2020-11-09 00:00:00+00:00,-0.03638089
2020-11-10 00:00:00+00:00,-0.00257317
2020-11-11 00:00:00+00:00,0.05958132
2020-11-12 00:00:00+00:00,0.06158174
2020-11-13 00:00:00+00:00,0.00241182
2020-11-15 00:00:00+00:00,-0.03855495
2020-11-16 00:00:00+00:00,0.09743273
2020-11-17 00:00:00+00:00,0.11126705
2020-11-18 00:00:00+00:00,0.00922819
2020-11-19 00:00:00+00:00,0.01501251
2020-11-20 00:00:00+00:00,0.08078845
2020-11-22 00:00:00+00:00,-0.01009564
2020-11-23 00:00:00+00:00,-0.01637144
2020-11-24 00:00:00+00:00,0.08007449
2020-11-25 00:00:00+00:00,-0.03739506
2020-11-26 00:00:00+00:00,-0.20468298
2020-11-27 00:00:00+00:00,-0.00398067
2020-11-29 00:00:00+00:00,0.16846087
2020-11-30 00:00:00+00:00,0.16966927
2020-12-01 00:00:00+00:00,-0.09262011
2020-12-02 00:00:00+00:00,0.02856401
2020-12-03 00:00:00+00:00,0.02474490
2020-12-04 00:00:00+00:00,-0.06856567
2020-12-06 00:00:00+00:00,0.05953318
2020-12-07 00:00:00+00:00,-0.01373696
2020-12-08 00:00:00+00:00,-0.09641026
2020-12-09 00:00:00+00:00,0.02371968
2020-12-10 00:00:00+00:00,-0.02526596
2020-12-11 00:00:00+00:00,-0.03207547
2020-12-13 00:00:00+00:00,0.13278689
2020-12-14 00:00:00+00:00,0.01311728
2020-12-15 00:00:00+00:00,0.01558906
2020-12-16 00:00:00+00:00,0.21283612
2020-12-17 00:00:00+00:00,0.13821510
2020-12-18 00:00:00+00:00,0.00577440
2020-12-20 00:00:00+00:00,0.05469755
2020-12-21 00:00:00+00:00,-0.07172644
2020-12-22 00:00:00+00:00,0.09787787
2020-12-23 00:00:00+00:00,-0.06555349
2020-12-24 00:00:00+00:00,0.01703578
2020-12-27 00:00:00+00:00,0.26549781
2020-12-28 00:00:00+00:00,0.03819188
2020-12-29 00:00:00+00:00,0.01428830
2020-12-30 00:00:00+00:00,0.11063218
2020-12-31 00:00:00+00:00,0.01237498
2021-01-03 00:00:00+00:00,0.28486697
2021-01-04 00:00:00+00:00,-0.06387698
2021-01-05 00:00:00+00:00,0.14023831
2021-01-06 00:00:00+00:00,0.16127184
2021-01-07 00:00:00+00:00,0.13045202
2021-01-08 00:00:00+00:00,0.03752649
2021-01-10 00:00:00+00:00,-0.09093128
2021-01-11 00:00:00+00:00,-0.13819995
2021-01-12 00:00:00+00:00,-0.10834935
2021-01-13 00:00:00+00:00,0.19833285
2021-01-14 00:00:00+00:00,0.10050185
2021-01-15 00:00:00+00:00,-0.14942385
2021-01-17 00:00:00+00:00,-0.03131779
2021-01-18 00:00:00+00:00,0.06528926
2021-01-19 00:00:00+00:00,-0.04857195
2021-01-20 00:00:00+00:00,-0.02836394
2021-01-21 00:00:00+00:00,-0.28124566
2021-01-22 00:00:00+00:00,0.17465199
2021-01-24 00:00:00+00:00,-0.06019620
2021-01-25 00:00:00+00:00,0.00979942
2021-01-26 00:00:00+00:00,-0.01516300
2021-01-27 00:00:00+00:00,-0.14165160
2021-01-28 00:00:00+00:00,0.21748366
2021-01-29 00:00:00+00:00,0.08166274
2021-01-31 00:00:00+00:00,-0.09596603
2021-02-01 00:00:00+00:00,0.03906366
2021-02-02 00:00:00+00:00,0.12980558
2021-02-03 00:00:00+00:00,0.10808581
2021-02-04 00:00:00+00:00,-0.02150397
2021-02-05 00:00:00+00:00,0.02717391
2021-02-07 00:00:00+00:00,0.06277619
2021-02-08 00:00:00+00:00,0.40161453
2021-02-09 00:00:00+00:00,0.00452632
2021-02-10 00:00:00+00:00,-0.06270316
2021-02-11 00:00:00+00:00,0.12074203
2021-02-12 00:00:00+00:00,0.01089391
2021-02-14 00:00:00+00:00,0.02557050
2021-02-15 00:00:00+00:00,-0.02641623
2021-02-16 00:00:00+00:00,0.03965080
2021-02-17 00:00:00+00:00,0.13822355
2021-02-18 00:00:00+00:00,-0.03615248
2021-02-19 00:00:00+00:00,0.17444624
2021-02-21 00:00:00+00:00,0.04792894
2021-02-22 00:00:00+00:00,-0.05167251
2021-02-23 00:00:00+00:00,-0.10139829
2021-02-24 00:00:00+00:00,0.02539906
2021-02-25 00:00:00+00:00,-0.06794596
2021-02-26 00:00:00+00:00,-0.02510504
2021-02-28 00:00:00+00:00,-0.01336063
2021-03-01 00:00:00+00:00,-0.08550835
2021-03-02 00:00:00+00:00,-0.04724097
2021-03-03 00:00:00+00:00,0.09755849
2021-03-04 00:00:00+00:00,-0.10584795
2021-03-05 00:00:00+00:00,0.04124872
2021-03-07 00:00:00+00:00,0.08586869
2021-03-08 00:00:00+00:00,0.01955147
2021-03-09 00:00:00+00:00,0.12354002
2021-03-10 00:00:00+00:00,0.04726947
2021-03-11 00:00:00+00:00,0.07177957
2021-03-12 00:00:00+00:00,-0.03240271
2021-03-14 00:00:00+00:00,0.12379477
2021-03-15 00:00:00+00:00,-0.14603278
2021-03-16 00:00:00+00:00,0.00052530
2021-03-17 00:00:00+00:00,0.06395451
2021-03-18 00:00:00+00:00,-0.01588065
2021-03-19 00:00:00+00:00,0.02516421
2021-03-21 00:00:00+00:00,-0.02718906
2021-03-22 00:00:00+00:00,-0.12500000
2021-03-23 00:00:00+00:00,0.00419058
2021-03-24 00:00:00+00:00,-0.03903329
2021-03-25 00:00:00+00:00,-0.02990812
2021-03-26 00:00:00+00:00,0.07770495
2021-03-28 00:00:00+00:00,0.06846682
2021-03-29 00:00:00+00:00,0.07948604
2021-03-30 00:00:00+00:00,0.03279387
2021-03-31 00:00:00+00:00,0.01432736
2021-04-01 00:00:00+00:00,-0.00291254
2021-04-02 00:00:00+00:00,0.02070858
2021-04-04 00:00:00+00:00,-0.04984732
2021-04-05 00:00:00+00:00,0.03382539
2021-04-06 00:00:00+00:00,-0.03289310
2021-04-07 00:00:00+00:00,-0.07562812
2021-04-08 00:00:00+00:00,0.06547148
2021-04-09 00:00:00+00:00,0.01496599
2021-04-11 00:00:00+00:00,0.05569171
2021-04-12 00:00:00+00:00,-0.00114839
2021-04-13 00:00:00+00:00,0.11202365
2021-04-14 00:00:00+00:00,-0.02119072
2021-04-15 00:00:00+00:00,0.01768868
2021-04-16 00:00:00+00:00,-0.05034682
2021-04-18 00:00:00+00:00,-0.17293916
2021-04-19 00:00:00+00:00,-0.01431564
2021-04-20 00:00:00+00:00,0.01143058
2021-04-21 00:00:00+00:00,-0.09818467
2021-04-22 00:00:00+00:00,-0.09342529
2021-04-23 00:00:00+00:00,-0.02841403
2021-04-25 00:00:00+00:00,-0.08751723
2021-04-26 00:00:00+00:00,0.20533797
2021-04-27 00:00:00+00:00,0.04663885
2021-04-28 00:00:00+00:00,-0.01859917
2021-04-29 00:00:00+00:00,-0.03885892
2021-04-30 00:00:00+00:00,0.12837018
2021-05-02 00:00:00+00:00,-0.01342223
2021-05-03 00:00:00+00:00,0.02525609
2021-05-04 00:00:00+00:00,-0.12205716
2021-05-05 00:00:00+00:00,0.05852982
2021-05-06 00:00:00+00:00,0.07321362
2021-05-07 00:00:00+00:00,-0.03019988
2021-05-10 00:00:00+00:00,0.05737270
2021-05-11 00:00:00+00:00,-0.05383290
2021-05-12 00:00:00+00:00,0.00124323
2021-05-13 00:00:00+00:00,-0.14039431
2021-05-14 00:00:00+00:00,-0.13955252
2021-05-17 00:00:00+00:00,-0.18819188
2021-05-18 00:00:00+00:00,-0.12666959
2021-05-19 00:00:00+00:00,0.00924734
2021-05-20 00:00:00+00:00,-0.17380117
2021-05-21 00:00:00+00:00,-0.02163951
2021-05-24 00:00:00+00:00,-0.22417925
2021-05-25 00:00:00+00:00,0.25614242
2021-05-26 00:00:00+00:00,0.00545030
2021-05-27 00:00:00+00:00,0.01750065
2021-05-28 00:00:00+00:00,-0.10508127
2021-05-31 00:00:00+00:00,-0.02580394
2021-06-01 00:00:00+00:00,0.02701190
2021-06-02 00:00:00+00:00,0.01029252
2021-06-03 00:00:00+00:00,0.02564806
2021-06-04 00:00:00+00:00,0.02391073
2021-06-07 00:00:00+00:00,-0.12755037
2021-06-08 00:00:00+00:00,-0.08080101
2021-06-09 00:00:00+00:00,-0.03938507
2021-06-10 00:00:00+00:00,0.20988207
2021-06-11 00:00:00+00:00,0.02604027
2021-06-14 00:00:00+00:00,0.08437290
2021-06-15 00:00:00+00:00,0.05822137
2021-06-16 00:00:00+00:00,-0.02708075
2021-06-17 00:00:00+00:00,-0.09088645
2021-06-18 00:00:00+00:00,-0.05073041
2021-06-21 00:00:00+00:00,-0.06231884
2021-06-22 00:00:00+00:00,-0.23982090
2021-06-23 00:00:00+00:00,0.13545498
2021-06-24 00:00:00+00:00,0.04850299
2021-06-25 00:00:00+00:00,-0.04832936
2021-06-28 00:00:00+00:00,0.05057307
2021-06-29 00:00:00+00:00,0.00972989
2021-06-30 00:00:00+00:00,0.09492754
2021-07-01 00:00:00+00:00,-0.10981697
2021-07-02 00:00:00+00:00,-0.04488742
2021-07-05 00:00:00+00:00,0.12298987
2021-07-06 00:00:00+00:00,-0.07574901
2021-07-07 00:00:00+00:00,-0.00191176
2021-07-08 00:00:00+00:00,0.00675477
2021-07-09 00:00:00+00:00,-0.06816852
2021-07-12 00:00:00+00:00,0.09090909
2021-07-13 00:00:00+00:00,-0.08409453
2021-07-14 00:00:00+00:00,-0.03667778
2021-07-15 00:00:00+00:00,0.03827751
2021-07-16 00:00:00+00:00,-0.08829320
2021-07-19 00:00:00+00:00,-0.00648734
2021-07-20 00:00:00+00:00,-0.07126984
2021-07-21 00:00:00+00:00,0.02822384
2021-07-22 00:00:00+00:00,0.07997511
2021-07-23 00:00:00+00:00,0.00404543
2021-07-26 00:00:00+00:00,0.07764120
2021-07-27 00:00:00+00:00,0.09071106
2021-07-28 00:00:00+00:00,0.05554691
2021-07-29 00:00:00+00:00,0.01540377
2021-07-30 00:00:00+00:00,0.00062237
2021-08-02 00:00:00+00:00,0.01400342
2021-08-03 00:00:00+00:00,-0.02598413
2021-08-04 00:00:00+00:00,-0.03765365
2021-08-05 00:00:00+00:00,0.04745604
2021-08-06 00:00:00+00:00,0.30045122
2021-08-09 00:00:00+00:00,0.11785497
2021-08-10 00:00:00+00:00,0.08124859
2021-08-11 00:00:00+00:00,-0.02710583
2021-08-12 00:00:00+00:00,0.00889523
2021-08-13 00:00:00+00:00,-0.07858782
2021-08-16 00:00:00+00:00,0.15195632
2021-08-17 00:00:00+00:00,-0.04857143
2021-08-18 00:00:00+00:00,-0.05787816
2021-08-19 00:00:00+00:00,-0.00000000
2021-08-20 00:00:00+00:00,0.09025070
2021-08-23 00:00:00+00:00,0.11575013
2021-08-24 00:00:00+00:00,-0.02608783
2021-08-25 00:00:00+00:00,-0.02443704
2021-08-26 00:00:00+00:00,-0.00661626
2021-08-27 00:00:00+00:00,-0.04435402
2021-08-29 00:00:00+00:00,0.08901919
2021-08-30 00:00:00+00:00,-0.01237950
2021-08-31 00:00:00+00:00,-0.08001637
2021-09-01 00:00:00+00:00,0.01402614
2021-09-02 00:00:00+00:00,0.06571429
2021-09-03 00:00:00+00:00,0.02265306
2021-09-05 00:00:00+00:00,0.10585494
2021-09-06 00:00:00+00:00,-0.00336344
2021-09-07 00:00:00+00:00,0.03336538
2021-09-08 00:00:00+00:00,-0.22909572
2021-09-09 00:00:00+00:00,-0.01982001
2021-09-10 00:00:00+00:00,0.00376021
2021-09-12 00:00:00+00:00,-0.02631295
2021-09-13 00:00:00+00:00,-0.02890804
2021-09-14 00:00:00+00:00,0.09658461
2021-09-15 00:00:00+00:00,0.04231909
2021-09-16 00:00:00+00:00,-0.02512927
2021-09-17 00:00:00+00:00,0.00807551
2021-09-19 00:00:00+00:00,-0.03937337
2021-09-20 00:00:00+00:00,-0.13919336
2021-09-21 00:00:00+00:00,-0.12475499
2021-09-22 00:00:00+00:00,0.06539409
2021-09-23 00:00:00+00:00,0.13666514
2021-09-24 00:00:00+00:00,0.00111037
2021-09-26 00:00:00+00:00,-0.08608464
2021-09-27 00:00:00+00:00,0.00787219
2021-09-28 00:00:00+00:00,-0.04307159
2021-09-29 00:00:00+00:00,-0.06172402
2021-09-30 00:00:00+00:00,0.08290723
2021-10-01 00:00:00+00:00,0.05302393
2021-10-03 00:00:00+00:00,0.20485913
2021-10-04 00:00:00+00:00,0.00848510
2021-10-05 00:00:00+00:00,0.04439637
2021-10-06 00:00:00+00:00,0.17476805
2021-10-07 00:00:00+00:00,0.04609452
2021-10-08 00:00:00+00:00,-0.02860559
2021-10-10 00:00:00+00:00,0.03765421
2021-10-11 00:00:00+00:00,0.04227642
2021-10-12 00:00:00+00:00,0.03281661
2021-10-13 00:00:00+00:00,-0.00741315
2021-10-14 00:00:00+00:00,0.02503773
2021-10-15 00:00:00+00:00,-0.00380722
2021-10-17 00:00:00+00:00,0.13133062
2021-10-18 00:00:00+00:00,0.01530984
2021-10-19 00:00:00+00:00,0.07951515
2021-10-20 00:00:00+00:00,0.06422090
2021-10-21 00:00:00+00:00,-0.10866284
2021-10-22 00:00:00+00:00,-0.01076984
2021-10-24 00:00:00+00:00,-0.04527606
2021-10-25 00:00:00+00:00,0.06407323
2021-10-26 00:00:00+00:00,-0.04828352
2021-10-27 00:00:00+00:00,-0.07242641
2021-10-28 00:00:00+00:00,0.00979891
2021-10-29 00:00:00+00:00,0.04022520
2021-10-31 00:00:00+00:00,0.00799608
2021-11-01 00:00:00+00:00,0.00562990
2021-11-02 00:00:00+00:00,0.03353460
2021-11-03 00:00:00+00:00,0.09623397
2021-11-04 00:00:00+00:00,-0.02609579
2021-11-05 00:00:00+00:00,-0.05790099
2021-11-07 00:00:00+00:00,0.07735169
2021-11-08 00:00:00+00:00,0.05715632
2021-11-09 00:00:00+00:00,0.08091603
2021-11-10 00:00:00+00:00,-0.02526439
2021-11-11 00:00:00+00:00,-0.06314615
2021-11-12 00:00:00+00:00,-0.00368324
2021-11-14 00:00:00+00:00,0.01736458
2021-11-15 00:00:00+00:00,-0.02026049
2021-11-16 00:00:00+00:00,-0.11389719
2021-11-17 00:00:00+00:00,-0.04972559
2021-11-18 00:00:00+00:00,-0.03557081
2021-11-19 00:00:00+00:00,-0.04165636
2021-11-21 00:00:00+00:00,0.04785105
2021-11-22 00:00:00+00:00,-0.05239878
2021-11-23 00:00:00+00:00,0.00845045
2021-11-24 00:00:00+00:00,-0.01772372
2021-11-25 00:00:00+00:00,0.05136057
2021-11-26 00:00:00+00:00,-0.06608637
2021-11-28 00:00:00+00:00,0.03379520
2021-11-29 00:00:00+00:00,0.02165440
2021-11-30 00:00:00+00:00,-0.02286009
2021-12-01 00:00:00+00:00,-0.00777564
2021-12-02 00:00:00+00:00,-0.01794425
2021-12-03 00:00:00+00:00,-0.00767602
2021-12-05 00:00:00+00:00,-0.25969334
2021-12-06 00:00:00+00:00,0.01414713
2021-12-07 00:00:00+00:00,0.04126357
