Date,MSCIWORLD
2023-11-21 00:00:00+00:00,-0.00182876
2023-11-22 00:00:00+00:00,0.00565818
2023-11-23 00:00:00+00:00,0.00680272
2023-11-24 00:00:00+00:00,0.00082754
2023-11-27 00:00:00+00:00,-0.00264725
2023-11-28 00:00:00+00:00,0.00364480
2023-11-29 00:00:00+00:00,-0.00082686
2023-11-30 00:00:00+00:00,-0.00264725
2023-12-01 00:00:00+00:00,0.01457678
2023-12-04 00:00:00+00:00,-0.01052632
2023-12-05 00:00:00+00:00,0.00297668
2023-12-06 00:00:00+00:00,0.00511889
2023-12-07 00:00:00+00:00,-0.00263461
2023-12-08 00:00:00+00:00,0.00626546
2023-12-11 00:00:00+00:00,0.00805391
2023-12-12 00:00:00+00:00,0.00671251
2023-12-13 00:00:00+00:00,0.00669497
2023-12-14 00:00:00+00:00,0.03774199
2023-12-15 00:00:00+00:00,-0.00079847
2023-12-18 00:00:00+00:00,0.00079847
2023-12-19 00:00:00+00:00,0.01932290
2023-12-20 00:00:00+00:00,0.00439560
2023-12-21 00:00:00+00:00,-0.01284461
2023-12-22 00:00:00+00:00,0.01182406
2023-12-27 00:00:00+00:00,0.00830591
2023-12-28 00:00:00+00:00,0.00156079
2023-12-29 00:00:00+00:00,-0.01029320
2024-01-02 00:00:00+00:00,-0.01034645
2024-01-03 00:00:00+00:00,-0.01623070
2024-01-04 00:00:00+00:00,0.00683082
2024-01-05 00:00:00+00:00,-0.00459151
2024-01-08 00:00:00+00:00,0.00555379
2024-01-09 00:00:00+00:00,0.00569710
2024-01-10 00:00:00+00:00,0.00615433
2024-01-11 00:00:00+00:00,-0.01085418
2024-01-12 00:00:00+00:00,0.01882018
2024-01-15 00:00:00+00:00,-0.00376058
2024-01-16 00:00:00+00:00,-0.00690629
2024-01-17 00:00:00+00:00,-0.02094818
2024-01-18 00:00:00+00:00,0.01050621
2024-01-19 00:00:00+00:00,0.01235154
2024-01-22 00:00:00+00:00,0.02282027
2024-01-23 00:00:00+00:00,-0.00793774
2024-01-24 00:00:00+00:00,0.02265625
2024-01-25 00:00:00+00:00,-0.00463535
2024-01-26 00:00:00+00:00,0.00774353
2024-01-29 00:00:00+00:00,-0.00370256
2024-01-30 00:00:00+00:00,0.01112828
2024-01-31 00:00:00+00:00,-0.00999078
2024-02-01 00:00:00+00:00,-0.01220266
2024-02-02 00:00:00+00:00,0.02284382
2024-02-05 00:00:00+00:00,-0.00952820
2024-02-06 00:00:00+00:00,0.00988264
2024-02-07 00:00:00+00:00,0.01167793
2024-02-08 00:00:00+00:00,-0.00137489
2024-02-09 00:00:00+00:00,0.00856138
2024-02-12 00:00:00+00:00,0.01263510
2024-02-13 00:00:00+00:00,-0.02919818
2024-02-14 00:00:00+00:00,0.00399140
2024-02-15 00:00:00+00:00,0.01455493
2024-02-16 00:00:00+00:00,0.01201704
2024-02-19 00:00:00+00:00,-0.00559504
2024-02-20 00:00:00+00:00,-0.00909780
2024-02-21 00:00:00+00:00,-0.00487433
2024-02-22 00:00:00+00:00,0.03252405
2024-02-23 00:00:00+00:00,0.00946657
2024-02-26 00:00:00+00:00,-0.00254263
2024-02-27 00:00:00+00:00,-0.00359389
2024-02-28 00:00:00+00:00,-0.00209990
2024-02-29 00:00:00+00:00,0.00150105
2024-03-01 00:00:00+00:00,0.02190548
2024-03-04 00:00:00+00:00,-0.00104213
2024-03-05 00:00:00+00:00,-0.01351351
2024-03-06 00:00:00+00:00,0.01494992
2024-03-07 00:00:00+00:00,0.01424544
2024-03-08 00:00:00+00:00,0.00029468
2024-03-11 00:00:00+00:00,-0.01679434
2024-03-12 00:00:00+00:00,0.01515602
2024-03-13 00:00:00+00:00,0.01415303
2024-03-14 00:00:00+00:00,-0.00932945
2024-03-15 00:00:00+00:00,-0.02005857
2024-03-18 00:00:00+00:00,0.02194727
2024-03-19 00:00:00+00:00,0.00000000
2024-03-20 00:00:00+00:00,0.00468178
2024-03-21 00:00:00+00:00,0.02933878
2024-03-22 00:00:00+00:00,-0.01078981
2024-03-25 00:00:00+00:00,-0.00202488
2024-03-26 00:00:00+00:00,0.00289561
2024-03-27 00:00:00+00:00,-0.00506000
2024-03-28 00:00:00+00:00,0.01086957
