Date,CHF
2001-12-19 00:00:00+00:00,-0.00282389
2001-12-20 00:00:00+00:00,0.00437850
2001-12-21 00:00:00+00:00,-0.01440146
2001-12-24 00:00:00+00:00,-0.02354937
2001-12-26 00:00:00+00:00,0.00113936
2001-12-27 00:00:00+00:00,0.00841731
2001-12-28 00:00:00+00:00,0.00247138
2001-12-31 00:00:00+00:00,0.00799087
2002-01-02 00:00:00+00:00,0.01124885
2002-01-03 00:00:00+00:00,-0.00366061
2002-01-04 00:00:00+00:00,-0.00153049
2002-01-07 00:00:00+00:00,0.00044849
2002-01-08 00:00:00+00:00,-0.00301710
2002-01-09 00:00:00+00:00,-0.00401775
2002-01-10 00:00:00+00:00,0.00028681
2002-01-11 00:00:00+00:00,0.00294598
2002-01-14 00:00:00+00:00,-0.00004292
2002-01-15 00:00:00+00:00,-0.00815830
2002-01-16 00:00:00+00:00,0.00446449
2002-01-17 00:00:00+00:00,-0.00220535
2002-01-18 00:00:00+00:00,0.00378725
2002-01-22 00:00:00+00:00,-0.00120761
2002-01-23 00:00:00+00:00,-0.00652545
2002-01-24 00:00:00+00:00,-0.00288934
2002-01-25 00:00:00+00:00,-0.01581068
2002-01-28 00:00:00+00:00,-0.00192117
2002-01-29 00:00:00+00:00,0.00319634
2002-01-30 00:00:00+00:00,-0.00396137
2002-01-31 00:00:00+00:00,-0.00739332
2002-02-01 00:00:00+00:00,0.00339386
2002-02-04 00:00:00+00:00,0.01041324
2002-02-05 00:00:00+00:00,-0.00072666
2002-02-06 00:00:00+00:00,0.00250033
2002-02-07 00:00:00+00:00,0.00249428
2002-02-08 00:00:00+00:00,0.00029142
2002-02-11 00:00:00+00:00,0.00282457
2002-02-12 00:00:00+00:00,-0.00122669
2002-02-13 00:00:00+00:00,-0.00780480
2002-02-14 00:00:00+00:00,0.00097177
2002-02-15 00:00:00+00:00,-0.00106601
2002-02-19 00:00:00+00:00,0.00709019
2002-02-20 00:00:00+00:00,-0.00730380
2002-02-21 00:00:00+00:00,-0.00225740
2002-02-22 00:00:00+00:00,0.00829989
2002-02-25 00:00:00+00:00,-0.00477817
2002-02-26 00:00:00+00:00,-0.00632841
2002-02-27 00:00:00+00:00,0.00183142
2002-02-28 00:00:00+00:00,0.00438544
2002-03-01 00:00:00+00:00,-0.00548032
2002-03-04 00:00:00+00:00,-0.02462632
2002-03-05 00:00:00+00:00,0.00572864
2002-03-06 00:00:00+00:00,0.01350580
2002-03-07 00:00:00+00:00,0.01930547
2002-03-08 00:00:00+00:00,-0.02472014
2002-03-11 00:00:00+00:00,0.01024625
2002-03-12 00:00:00+00:00,0.00263648
2002-03-13 00:00:00+00:00,0.00296861
2002-03-14 00:00:00+00:00,0.01267605
2002-03-15 00:00:00+00:00,-0.00153835
2002-03-18 00:00:00+00:00,-0.00071322
2002-03-19 00:00:00+00:00,-0.00038151
2002-03-20 00:00:00+00:00,0.00243588
2002-03-21 00:00:00+00:00,-0.00186864
2002-03-22 00:00:00+00:00,-0.00584742
2002-03-25 00:00:00+00:00,0.00061728
2002-03-26 00:00:00+00:00,-0.00121467
2002-03-27 00:00:00+00:00,-0.00571694
2002-03-28 00:00:00+00:00,-0.00373707
2002-04-01 00:00:00+00:00,0.01358076
2002-04-02 00:00:00+00:00,-0.00170919
2002-04-03 00:00:00+00:00,0.00327668
2002-04-04 00:00:00+00:00,-0.00386051
2002-04-05 00:00:00+00:00,-0.00004806
2002-04-08 00:00:00+00:00,-0.00653588
2002-04-09 00:00:00+00:00,0.00581346
2002-04-10 00:00:00+00:00,-0.00071256
2002-04-11 00:00:00+00:00,0.00445081
2002-04-12 00:00:00+00:00,-0.00419260
2002-04-15 00:00:00+00:00,-0.00038000
2002-04-16 00:00:00+00:00,0.00128517
2002-04-17 00:00:00+00:00,0.00710633
2002-04-18 00:00:00+00:00,0.00276112
2002-04-19 00:00:00+00:00,0.00192955
2002-04-22 00:00:00+00:00,-0.00382814
2002-04-23 00:00:00+00:00,-0.00004722
2002-04-24 00:00:00+00:00,0.00473870
2002-04-25 00:00:00+00:00,0.00849232
2002-04-26 00:00:00+00:00,0.00353470
2002-04-29 00:00:00+00:00,0.00270979
2002-04-30 00:00:00+00:00,0.00286429
2002-05-01 00:00:00+00:00,0.00753476
2002-05-02 00:00:00+00:00,-0.00469205
2002-05-03 00:00:00+00:00,0.01378721
2002-05-06 00:00:00+00:00,-0.00052465
2002-05-07 00:00:00+00:00,-0.00052432
2002-05-08 00:00:00+00:00,-0.01148389
2002-05-09 00:00:00+00:00,0.00573573
2002-05-10 00:00:00+00:00,0.00410502
2002-05-13 00:00:00+00:00,-0.00211698
2002-05-14 00:00:00+00:00,-0.01232344
